"","location","scale","skewness","shape","shape2"
"1",-0.0977544875651619,30.0279934418285,0.481741486335415,5.08097880845959,4.44573189123944
"2",-0.0977544875651619,30.9505610495575,0.481741088927057,5.08097880845959,4.44669971396205
"3",-0.0977544875651619,29.9100657022493,0.481741624600302,5.15873669155667,4.44592694897033
"4",-0.0977544875651619,28.264435816941,0.481741445760234,5.08098273745018,4.44596534180082
"5",-0.0977544875651619,26.651351407147,0.481741458042181,5.080978808665,4.4458945685166
"6",-0.0977544875651619,33.7026544473402,0.481742778299873,4.39794430097342,4.44576470107007
"7",-0.0977544875651619,31.8423715571631,0.481741606829865,5.09994181714372,4.4457385093053
"8",-0.0977544875651619,29.7312199575558,0.481741482269088,5.0809797914566,4.44577107254299
"9",-0.0977544875651619,32.4054956097082,0.481742154613357,5.16029126831774,4.44573979444946
"10",-0.0977544875651619,33.5229758252344,0.481741085639608,5.08098281335162,4.44669450031555
"11",-0.0977544875651619,35.979493991612,0.48174209604314,5.18176555574578,4.44592589909259
"12",-0.0977544875651619,37.4884585316059,0.481742019168498,5.22385454913367,4.44577101894145
"13",-0.0977544875651619,42.1085911342426,0.481742350843693,5.02412429012552,4.44573978363794
"14",-0.0977544875651619,42.2286386349114,0.481741171072741,5.08097575704145,4.44668405461497
"15",-0.0977544875651619,38.8542754307372,0.481741474910837,5.08125290015973,4.44592379560121
"16",-0.0977544875651619,36.6058671252444,0.481741573037004,5.12789488719121,4.44577059477932
"17",-0.0977544875651619,39.5955390203634,0.481742165448586,5.1583722826378,4.44573969808368
"18",-0.0977544875651619,37.5089301619096,0.481741405449813,5.08098271964375,4.44615639624231
"19",-0.0977544875651619,34.7531995615252,0.481741476134653,5.08097880866407,4.44584895548787
"20",-0.0977544875651619,37.1624562681004,0.481740913523571,5.0809788084596,4.44645861315227
"21",-0.0977544875651619,46.2018404590743,0.481740271307552,5.08097880845959,4.43656810021645
"22",-0.0977544875651619,52.602567918167,0.481742384377556,4.91373088367007,4.44386820201395
"23",-0.0977544875651619,48.1958935709775,0.481741545229084,5.09369485646197,4.44535533301508
"24",-0.0977544875651619,50.6101509348607,0.481742089221712,5.19247063560421,4.44565590815341
"25",-0.0977544875651619,50.7673493951774,0.481741126852527,5.08098436264408,4.44668275486354
"26",-0.0977544875651619,50.7672799110191,0.481741871101863,5.22241514981021,4.44592353386249
"27",-0.0977544875651619,51.6796301149305,0.481741058622653,5.08098576821087,4.44672220849196
"28",-0.0977544875651619,49.6237566525952,0.481741260692387,5.08097880882344,4.44666215381634
"29",-0.0977544875651619,49.8375362410383,0.481741094299018,5.08097880845961,4.44688801204477
"30",-0.0977544875651619,45.5466639112128,0.481741474958342,5.08293736272533,4.44596486027233
"31",-0.0977544875651619,41.982652530558,0.481741464487856,5.08097891076228,4.44587186943686
"32",-0.0977544875651619,39.4167584951348,0.481741404450948,5.08097880846494,4.44609126285971
"33",-0.0977544875651619,37.0061642646124,0.481741557978363,5.12161417157647,4.44580435905349
"34",-0.0977544875651619,38.3642741948809,0.481741982423369,5.22209947267315,4.44574650819702
"35",-0.0977544875651619,39.3941980757604,0.481741078502207,5.08098575356876,4.44669557007766
"36",-0.0977544875651619,36.8851489796438,0.481741533812017,5.11548023441239,4.44592611451256
"37",-0.0977544875651619,34.4213432742161,0.481741523735126,5.10127431967064,4.44577106238008
"38",-0.0977544875651619,37.8859157513892,0.48174080039665,5.0809798599073,4.44592091692507
"39",-0.0977544875651619,35.1123796578166,0.481741450340601,5.08097880851456,4.44581432340644
"40",-0.0977544875651619,32.8534187381131,0.48174152243394,5.10191866717846,4.44574851788756
"41",-0.0977544875651619,32.282673739505,0.481741267065895,5.08097989297848,4.44649070153359
"42",-0.0977544875651619,37.1592879270305,0.481740621404145,5.08097880851629,4.44457971402685
"43",-0.0977544875651619,34.3926485782907,0.48174145492033,5.08168949849962,4.44549924117674
"44",-0.0977544875651619,31.9406363500509,0.481741484246531,5.08097884560251,4.44568894453776
