"","A","AAL","AAP","AAPL","ABC","ABMD","ABT","ACN","ADBE","ADI","ADM","ADP","ADS","ADSK","AEE","AEP","AES","AFL","AGN","AIG","AIV","AIZ","AJG","AKAM","ALB","ALGN","ALK","ALL","ALXN","AMAT","AMD","AME","AMG","AMGN","AMP","AMT","AMZN","ANSS","ANTM","AON","AOS","APA","APC","APD","APH","ARE","ARNC","ATO","ATVI","AVB","AVGO","AVY","AWK","AXP","AZO","BA","BAC","BAX","BBT","BBY","BDX","BEN","BHGE","BIIB","BK","BKNG","BLK","BLL","BMY","BR","BSX","BWA","BXP","C","CAG","CAH","CAT","CB","CBRE","CBS","CCI","CCL","CDNS","CE","CELG","CERN","CF","CHD","CHRW","CI","CINF","CL","CLX","CMA","CMCSA","CME","CMG","CMI","CMS","CNC","CNP","COF","COG","COO","COP","COST","CPB","CPRT","CRM","CSCO","CSX","CTAS","CTL","CTSH","CTXS","CVS","CVX","CXO","D","DAL","DE","DFS","DG","DHI","DHR","DIS","DISCA","DISCK","DISH","DLR","DLTR","DOV","DRE","DRI","DTE","DUK","DVA","DVN","DWDP","DXC","EA","EBAY","ECL","ED","EFX","EIX","EL","EMN","EMR","EOG","EQIX","EQR","ES","ESS","ETFC","ETN","ETR","EW","EXC","EXPD","EXPE","EXR","F","FAST","FCX","FDX","FE","FFIV","FIS","FISV","FITB","FL","FLIR","FLR","FLS","FMC","FOX","FOXA","FRT","FTI","FTNT","GD","GE","GILD","GIS","GLW","GOOG","GOOGL","GPC","GPN","GPS","GRMN","GS","GWW","HAL","HAS","HBAN","HBI","HCP","HD"
"A",1,0.246790548609262,0.24110371653307,0.262822971746113,0.281998195202296,0.267266585519312,0.351071405461047,0.409557762107305,0.389252198642616,0.406328576848304,0.297911433444992,0.393471203360584,0.348917102732758,0.411001402654776,0.185588415552815,0.170759111393632,0.282898952703793,0.37376867717687,0.28110936021089,0.345967164796482,0.252214832913426,0.309542886650898,0.35548301237108,0.348398935266707,0.386081581551076,0.356216779755884,0.283443196434112,0.333633559338232,0.312811783410767,0.384746234480296,0.287273570192342,0.439506741199651,0.420518994854193,0.338900556254273,0.417546760265014,0.255674678218289,0.318070862225436,0.410068784519792,0.298600133943422,0.357448497436904,0.400011899164927,0.30557173410515,0.296259445779406,0.39923330051186,0.453624517527533,0.264802913876754,0.354966239802174,0.231295105397765,0.290762437595148,0.226834339017486,0.34381197132265,0.395679723559047,0.185947691065974,0.36720745145701,0.218922727817143,0.361648496160971,0.340773845877963,0.357441077126319,0.337398321587589,0.257494051382206,0.404046555996405,0.400604970360976,0.279578478492831,0.289698541068975,0.375440702151048,0.337192565115964,0.415658885169004,0.34851812983043,0.272913536522657,0.368721403716888,0.355006735945114,0.379356322570333,0.285295587795485,0.366911503264425,0.220921153240488,0.317053031519555,0.407959883625809,0.321449386241462,0.373697244334948,0.322486781462426,0.253502868104413,0.337344681767954,0.38873240442866,0.395306591432949,0.317385246820833,0.357255401882849,0.237402122663835,0.213537828896344,0.329962249736383,0.309863344740457,0.36114975817353,0.247263085507275,0.185736487124718,0.344758265372765,0.310639587196248,0.28454776355704,0.220126441033337,0.393648486251601,0.177982550385222,0.284645945140995,0.251072220420174,0.341253215489639,0.227051752163324,0.334469998564014,0.293749240402135,0.251936635775931,0.18595477085979,0.345097348584028,0.352566479940079,0.368888562214744,0.365614455527983,0.399411919874377,0.224933051816718,0.382073233049891,0.373605680234006,0.286078864197121,0.320192465977317,0.273558984024961,0.181508318489437,0.261813288347978,0.37798476260331,0.349036970004463,0.201430279967956,0.309607584002202,0.485799178573684,0.350326744690745,0.294733055686733,0.278867561198528,0.274939227510665,0.205475749739387,0.233342570729899,0.395520747895425,0.297063378557977,0.244680420099155,0.191585017209967,0.135545329724216,0.295025090548132,0.282918901659159,0.393229376139136,0.400035383892162,0.328527069345724,0.328699591185013,0.368654665880633,0.132630442592403,0.368791578031864,0.177775768484229,0.314603575121683,0.405056389546026,0.412306671006202,0.302022169209885,0.284681076745378,0.243413506190021,0.192729060487521,0.240109188088162,0.382416942260811,0.424836139575712,0.177146380994682,0.29864202038392,0.161035079339181,0.366428035071337,0.301623274465771,0.245391854643819,0.34264847558536,0.336413486713459,0.303056991818698,0.399532027650622,0.157756908088097,0.336430494594409,0.36946700678107,0.410713006611922,0.32532484741456,0.265541178053529,0.389839531226564,0.396007093243886,0.389005270037047,0.382084607482894,0.34076962149947,0.332673313262589,0.240930877586749,0.302234726744739,0.307677011904508,0.390316581314608,0.325000185318673,0.293790461051788,0.211796775038007,0.389293544614073,0.342691084709211,0.339216151839846,0.372082955844494,0.375872832230454,0.239733642804615,0.309492579200277,0.356274235685277,0.323026096832754,0.304830842526908,0.282699355861959,0.348943057054031,0.276010945886703,0.194839950698018,0.333269141524614
"AAL",0.246790548609262,1,0.182891506709278,0.176340202277115,0.186874284339856,0.173891362032559,0.202619092198998,0.187789869561821,0.228507426278765,0.241065784474986,0.19044153959616,0.235814437592287,0.241096926382929,0.253949198574446,0.0821089541650085,0.0952940124250372,0.151343772412847,0.217834772621365,0.180911379292229,0.223783879667798,0.157774450323932,0.213065537490495,0.2224332420408,0.219444971234845,0.207946197390065,0.190061305878293,0.449845704464545,0.233712185911621,0.174017397562095,0.228410946166815,0.174150168080074,0.242388207413726,0.251822904819837,0.199853729449836,0.274966915660638,0.158523938345686,0.18754326335259,0.22372811307937,0.177644357876552,0.201813596543739,0.254930100922409,0.12094975249304,0.109308135812078,0.234949718929278,0.231858644012361,0.182587002460165,0.213794648399967,0.111667556580399,0.162065456516197,0.14418634967711,0.208925873902679,0.236984091503998,0.092029347434547,0.263821932291083,0.164980174113385,0.234459074203523,0.265459574834426,0.185480962137774,0.246413322472136,0.180059198789126,0.19215900099294,0.258527296418761,0.121396291620524,0.181978377461738,0.253068829547793,0.204586281473,0.246983589789985,0.206455009748278,0.156428409968573,0.211764890158628,0.184455338902383,0.237556434919651,0.192978212457466,0.2600484326897,0.139603346772136,0.203048540509502,0.210642853727146,0.214885025927681,0.237838038931836,0.204437837362789,0.157531790856124,0.267628611627143,0.19213530646449,0.214253450170047,0.189046200939753,0.204900292540661,0.133630859686529,0.161058743800515,0.208571259148288,0.183683370585359,0.239758854352406,0.155000309224332,0.131092993544417,0.242608741798756,0.205789180984732,0.176663394473466,0.165888736692144,0.256281351043411,0.0856662118086753,0.185054205420065,0.126161429303821,0.26176117740901,0.0968012522406743,0.198512543520575,0.117570892799344,0.15308716200401,0.105390559517006,0.219212292240909,0.213465772176218,0.197088928069139,0.238339377190643,0.228478212613815,0.168530342847837,0.212407950434672,0.202253075478354,0.196831570084723,0.126069811694626,0.0893296013806481,0.0959471672917076,0.559666468283975,0.210638364097167,0.259404491171665,0.146820293618598,0.241963994962333,0.23125434965173,0.22430569759172,0.19862342527175,0.187342479698123,0.178991778044358,0.124283931414455,0.16131124442793,0.215334682041645,0.180635032281855,0.201216172039393,0.0901216644865683,0.0574252739887457,0.17648349342305,0.124308119622237,0.22347624981404,0.219984887446839,0.174018897909671,0.213343285741181,0.211537490539405,0.0525643775657142,0.212281467442972,0.0920848446480282,0.161226004360264,0.226969000872427,0.225777884246387,0.105575505698415,0.176805486557041,0.152981771631314,0.086843314567315,0.13732913612197,0.247164578182651,0.23805140892445,0.0850354042114723,0.169506982946268,0.0811839057194962,0.236254745312251,0.228684939306851,0.145589076616376,0.251711475728677,0.194032877074728,0.142765910753767,0.273676967369706,0.091442985680376,0.210403680440328,0.235491514709268,0.229827891920825,0.227403789627596,0.201267775185669,0.201867656108309,0.200367579800224,0.209320995324391,0.206947599257862,0.197382472342867,0.196623998486379,0.17033061555453,0.119880319306199,0.174708880595246,0.23523869786552,0.202596361833786,0.177736731549215,0.127497124494608,0.220959763502512,0.195688724129256,0.196250007660443,0.234632721273468,0.208294640124318,0.175048982235839,0.18249194048849,0.253175714755877,0.19363722532831,0.137608141504518,0.177204973309866,0.246203581945915,0.20399491146087,0.131667039860914,0.227926622186109
"AAP",0.24110371653307,0.182891506709278,1,0.163097993752671,0.1881849499793,0.158256485786764,0.199530510753228,0.225777866170358,0.22115837558588,0.219857417646705,0.216849313819421,0.262080675761062,0.234080352764032,0.223928083548063,0.134306616296878,0.1191537147374,0.173664143999414,0.227368204357702,0.186883829144469,0.210123971756361,0.187053165145232,0.222430889173864,0.236701176257414,0.22927821448327,0.215756862222831,0.169070210341803,0.226962574227609,0.216604633162227,0.169602126729367,0.207234081676579,0.163566948026801,0.268521309369012,0.271614051677897,0.189556636827229,0.269924521277325,0.17525514343489,0.202826986375163,0.231171938496833,0.185995037382869,0.227020980312307,0.234886058994812,0.175914741800251,0.169893914154499,0.235532782733174,0.234049706897528,0.190837500101869,0.197225966959701,0.165014136555199,0.1972609124728,0.169161433778313,0.182155997784301,0.247851714753104,0.15863815763274,0.246174927936873,0.417126645285302,0.210101169825172,0.207207877880887,0.175487694730418,0.234012697160305,0.243539035552328,0.21404086399818,0.258338728235524,0.160036088384511,0.161887077813526,0.237841913166979,0.206875793935763,0.248592616832418,0.228437415037782,0.147117610663913,0.229813827775025,0.189257907552132,0.256151988035348,0.196827362540114,0.227700905086251,0.190775045810393,0.211425481591963,0.206442767195753,0.206791115260548,0.231751989760535,0.218720087965422,0.174023488344727,0.229197791691539,0.2171321040407,0.223427677478762,0.168167219629514,0.221808726222489,0.157894716242089,0.181160389002514,0.243700013322084,0.177975453915476,0.266015960565639,0.188417840219781,0.167886441467818,0.229067318654936,0.230437546625072,0.199325452261135,0.203392046243059,0.228019001094384,0.135365204468384,0.201842748008995,0.170715496851951,0.233885190972988,0.153441974155272,0.176786337743434,0.177913667434338,0.233956601295006,0.175381091622566,0.248887775781877,0.200383850415449,0.218010534218245,0.229565590414799,0.265233314647392,0.175636007830395,0.213994351593575,0.210989165845255,0.232029589146199,0.182185818854115,0.150011311535627,0.138613659913911,0.194100546717345,0.191298575424725,0.250051372923361,0.248740784529433,0.194615418173862,0.245898514515585,0.253645826324692,0.209761278475977,0.197555276357869,0.193602755241595,0.136542126072103,0.273115904204053,0.229266162885924,0.197504039164874,0.253530840303608,0.150313479269833,0.111852361587849,0.194943403863578,0.159348758505587,0.219786159838336,0.220486898350218,0.179615874397876,0.201789387556862,0.242271261288152,0.101801565939957,0.253420309174748,0.130752229823502,0.200034678503923,0.231828711428554,0.238357138666255,0.164257738691468,0.169359934825208,0.174306243986021,0.132407607177348,0.175148738203348,0.235545955333203,0.249528796042789,0.12242484044015,0.1609312103375,0.116350395057437,0.256306842351858,0.216442534039643,0.176471083451493,0.262833684116191,0.257505794276928,0.166150148947439,0.259687897949435,0.102915330579879,0.220234594751893,0.225485819713894,0.255391018954976,0.223354073407493,0.291767642929066,0.252184307916516,0.23461019019766,0.237768281354385,0.214510332407324,0.236588073411551,0.230187890092118,0.206101132093508,0.187009146137418,0.186251746039053,0.214132380969146,0.219325489317655,0.16557859471366,0.181634785580699,0.225634841269483,0.18518430815687,0.186198038726472,0.355312624148887,0.225434898216685,0.268396394520653,0.204891746822376,0.224490091468416,0.252333794733545,0.175469744409372,0.212398764042348,0.244496620560689,0.255802875625948,0.154478269044426,0.279348794397493
"AAPL",0.262822971746113,0.176340202277115,0.163097993752671,1,0.180875179009305,0.224475888894912,0.219298892036584,0.261440543500057,0.280737496012619,0.308166753670035,0.186958165077128,0.260367703270721,0.234826323194608,0.280732744603066,0.101328805683014,0.108085797790528,0.171599418553771,0.242019349263143,0.173695184284236,0.22077959439986,0.167387655679797,0.188259828830494,0.225481719423282,0.269082884558575,0.239199777550391,0.238679861047425,0.213081812019068,0.218355082181603,0.216500881830036,0.304627135809245,0.23553115741013,0.275614396998702,0.267885386672186,0.204693800029821,0.269201037549249,0.192117838102305,0.282423269139817,0.283914736457139,0.185322734401019,0.225249453726587,0.252867426702494,0.20497298705172,0.212188165505507,0.249310933561359,0.296663467624199,0.187687546394542,0.237586076653517,0.137158688776854,0.241267636115204,0.164700430365291,0.303063868644492,0.244833888527943,0.126501756343003,0.247351408324932,0.167295875403196,0.239551829587564,0.238504395331345,0.210718745771978,0.22290572838194,0.193900077270016,0.227601379767888,0.261487849814729,0.210225525919813,0.192618031002173,0.227568606748863,0.285973169112218,0.25465923110164,0.24029294478899,0.1725550597507,0.248889341556153,0.2086228977354,0.242807286191344,0.184702601023958,0.239633907346591,0.143370852589335,0.198986352864267,0.287128699308794,0.196208392800727,0.23044538963717,0.221565617866964,0.187149055905993,0.227094353052768,0.275233870912282,0.262416649627448,0.21482128170139,0.261669114562259,0.194924760679399,0.154336085018479,0.193519801689142,0.191558044439158,0.221183075771162,0.176934710971429,0.117863941363723,0.215769686095537,0.223600194572785,0.192064209022397,0.1648336723515,0.255347488147963,0.109961211911424,0.195075402514601,0.150182321381103,0.251207975298532,0.164107417687179,0.22094006774792,0.213858643235153,0.202040333895987,0.109863992232507,0.256298832441153,0.278987072155703,0.308175241592073,0.271503534198685,0.255296621828427,0.186733572680932,0.275834575948289,0.266478895981511,0.191411417115283,0.21528157359928,0.194769861949112,0.111266762768465,0.173652765183114,0.258824892454735,0.251022756714861,0.136869790256413,0.209382101943611,0.270074164122828,0.246763990162221,0.189881793342631,0.184178709228137,0.201510093786875,0.14469771974466,0.168544695587794,0.256412042936166,0.198503901462918,0.182471688129846,0.117544325921984,0.0775837678583602,0.1785734484962,0.221518558808341,0.259334315992769,0.271889398236756,0.234167172347384,0.278787219341467,0.236250576861368,0.074689550314896,0.229896727672202,0.111987337018871,0.21108486966574,0.261359088552725,0.273824269305208,0.206489493095097,0.213373094393872,0.163452552988831,0.106327930833731,0.163029530308857,0.242452290432549,0.26508781850269,0.112789678438619,0.205727340636118,0.110989096936374,0.22352650393164,0.22345810690646,0.162609502343427,0.244499294728545,0.225918877741153,0.204979574889881,0.234987096421781,0.108021612223999,0.257047416842531,0.24592975466943,0.270940873565686,0.211946183505302,0.18083453094856,0.244708146324811,0.254476367792045,0.241694042385336,0.248241854925164,0.240341897132774,0.235144064745673,0.171068053481334,0.207029091186331,0.237984763855307,0.233597746774132,0.224316780667852,0.190134644642202,0.135190414651796,0.287639506593246,0.327533627653433,0.325885049229418,0.223745300236094,0.269154994465738,0.15774436094341,0.235648790286138,0.249063770094519,0.213771928573945,0.216404864052991,0.201557536184345,0.221257104313595,0.207086213691771,0.139469908206779,0.229992473301481
"ABC",0.281998195202296,0.186874284339856,0.1881849499793,0.180875179009305,1,0.216280503937418,0.276809451473631,0.263635386887344,0.237322181759626,0.243068234327719,0.234321772495533,0.305378443532498,0.260915410897357,0.259323132539125,0.153892284876856,0.158273172924187,0.192019437985603,0.263176311723748,0.294820261787422,0.236353039859749,0.197076109515908,0.225801861963172,0.266420048510421,0.229355866240634,0.218963331411923,0.23868876842348,0.234015891591524,0.245141098017064,0.256066661315223,0.227393363797356,0.162215996505359,0.261919323820116,0.283713751124165,0.307611557616598,0.301128218537467,0.21047547363598,0.225182473763934,0.254238435835792,0.277995270229705,0.256036507813912,0.237013998615023,0.179130246566144,0.178671985107982,0.249094524643372,0.267636409481856,0.223686373618343,0.201276127182732,0.191942798415676,0.194009125854815,0.198053850450997,0.207647214708642,0.241554243808786,0.16038886660102,0.25146005871941,0.17973021212631,0.242210570063346,0.211301974633364,0.261786703472494,0.227842472826428,0.178428652224971,0.291835207828433,0.278108508774939,0.169589313396123,0.272360397414682,0.252512812092608,0.234424414948019,0.287655992216972,0.255278073920991,0.283748693699398,0.243132665436791,0.266347737490057,0.246376516618119,0.237496748885877,0.229767799385047,0.201605127991244,0.481400312725169,0.200948926147285,0.251635550647229,0.264195979885347,0.243166071918552,0.214573275302795,0.248698804220899,0.225225921600748,0.212533174738193,0.276636601187204,0.287343657358256,0.164005649581871,0.190133008456808,0.21991723171073,0.270823931420803,0.263330569961123,0.210527984491437,0.179729209274057,0.214243190339381,0.265529734085226,0.213974194810639,0.198473557339071,0.226945902009473,0.15618859454401,0.249365473169032,0.17003788482571,0.241835715229298,0.168840565411017,0.232929796583239,0.19116511954748,0.251109314530154,0.165687410403546,0.244594173454438,0.232073703719562,0.228472659999515,0.261580550564084,0.264255239334796,0.213771723876946,0.263513648399771,0.226653434351926,0.326546987768765,0.204667325279209,0.161999506446852,0.167663965194432,0.198421727809359,0.212898804121343,0.246557155055452,0.183871325071059,0.200058361053152,0.294642313715003,0.267117834709485,0.231958970698217,0.223452379997501,0.232085584947393,0.175580547449583,0.188608584610721,0.229715659939523,0.224564718255128,0.214361116884839,0.178121968390953,0.137139916792231,0.288654992006547,0.171615129732421,0.233288503199737,0.240898239944783,0.211252271476092,0.224593551227524,0.263846912733283,0.136388642704504,0.272696084427249,0.159539627593767,0.239930861549979,0.221676602519828,0.226037209445109,0.183037024807536,0.209728302070788,0.203186996837555,0.167096870078354,0.198664127747655,0.227789402726323,0.245245546933042,0.14899500605878,0.234677997638662,0.129675179986695,0.235873557342342,0.241096732211621,0.206472679271394,0.224624195654718,0.238490008746138,0.159551015849258,0.271354640031185,0.125908994352823,0.20445631188408,0.26444774830328,0.297131998175695,0.222040509103865,0.224968569332611,0.241717275933915,0.246440407428363,0.232738862804702,0.225065421303697,0.262494660081311,0.25921402780654,0.222418188372544,0.1666310805619,0.19513771358634,0.262612393282882,0.229644126421703,0.262675556333085,0.202539454207,0.242245747334558,0.234307776149404,0.232739023448568,0.266986551047424,0.23965499425474,0.1992115989905,0.209860420030623,0.23372423649082,0.214896030429907,0.174822005207713,0.215242778803992,0.23415717618278,0.247283580442057,0.183779789256037,0.253373901632156
"ABMD",0.267266585519312,0.173891362032559,0.158256485786764,0.224475888894912,0.216280503937418,1,0.265411893761039,0.253276473177914,0.273659827248856,0.264663643628331,0.190302786224824,0.274450583329419,0.230242207032351,0.29716541427996,0.123164012646869,0.110230956318416,0.167771522158549,0.240255956983311,0.191376858632193,0.213921683610204,0.175595120104068,0.224151333934193,0.229559402549374,0.24200792510511,0.22201598829161,0.298244738517372,0.197329135317709,0.212581085116007,0.207722597185557,0.266219500481739,0.198540007290691,0.258787471952871,0.274146787210852,0.234203203385252,0.258328659220896,0.182158216810823,0.241408619216852,0.300860619017214,0.200062039350168,0.234693450205827,0.276859967534287,0.17385358179561,0.176005335818508,0.223455355954328,0.26362558175765,0.194625351869159,0.188955545370094,0.158427212649746,0.22401898232179,0.167772571837412,0.218836325029323,0.239334120774294,0.130698569418253,0.244158731534961,0.162310475779606,0.239684395574668,0.234171990498488,0.264020518383398,0.22893040504531,0.179771674520062,0.271677538281639,0.243815506199062,0.173164078929193,0.225411310340985,0.238639423998706,0.229289737416577,0.272223418334734,0.226799539594325,0.196309679425099,0.272791610242505,0.26663481413356,0.222076614931044,0.192183463613795,0.237597524533879,0.152375965046978,0.232033554682986,0.205254531426245,0.218075737442468,0.237551471185216,0.216604512882686,0.170744977355578,0.225624859124656,0.272543517120563,0.221752169851252,0.202315033668685,0.259638619270771,0.145172527755221,0.148029429824874,0.196997609410168,0.204602676680037,0.249097335162194,0.167001073284875,0.115444689884211,0.238207621523182,0.216621528086482,0.206527406201639,0.167741420412606,0.208383980804629,0.112104949142161,0.225746640385801,0.144202949590093,0.227695369215992,0.140777282365247,0.257904363682526,0.169888043308735,0.182152170162176,0.117376645984161,0.269973903268535,0.276579775857998,0.272680440790376,0.229156077573942,0.276634225619973,0.155190254096145,0.260711465404139,0.26583414588525,0.209739702733202,0.178833950340122,0.147157264005334,0.101735848938469,0.185921689794693,0.2085527640951,0.233322451780827,0.161656383072144,0.222010502825988,0.282154596974107,0.22899247282925,0.181262296673624,0.178829749750568,0.168031778664713,0.155245315034768,0.147575344950779,0.227175894623468,0.205790457350445,0.192930476499708,0.129391479987425,0.0737176342739411,0.207614083413611,0.170577402204314,0.218583382344938,0.250550577528933,0.244433554148882,0.227990735242374,0.231549809388055,0.079667632705316,0.265257355070773,0.112992026049191,0.213886805740348,0.221197155702382,0.224881453104173,0.174366931170118,0.209695635912698,0.174186478762291,0.118187504552957,0.178983846212007,0.255300427383383,0.227063524028719,0.106272962539393,0.25021229302798,0.110420211999869,0.215422180326113,0.228937728257956,0.177466172005842,0.20347798108202,0.2054883424154,0.151806954971857,0.236085536008624,0.121561884017432,0.25183694928501,0.265372718134719,0.282144621344084,0.224698843083215,0.185120651172768,0.256622089497759,0.234260335870259,0.221842371550936,0.219115410747057,0.222326173892843,0.216943238634445,0.180718583646963,0.180742057082097,0.253156242773357,0.224809747102467,0.183552035336854,0.204587580654089,0.130883366336291,0.254555307639771,0.262517513382764,0.26399078941274,0.226502209999893,0.261287872458558,0.163081214947146,0.206526419327211,0.233446190690307,0.199017432296392,0.178883746305946,0.183128518762548,0.224279212402233,0.207692205331961,0.148362014865067,0.222609550688171
"ABT",0.351071405461047,0.202619092198998,0.199530510753228,0.219298892036584,0.276809451473631,0.265411893761039,1,0.34281538242637,0.305071424334803,0.289621444322836,0.266469451745608,0.354033231517303,0.298727007606592,0.293092599749714,0.212859412039272,0.201023824777784,0.231181277383837,0.314638220572137,0.271185711747716,0.272339588600993,0.216498116351652,0.26534425312556,0.311189731584497,0.264506966098989,0.264570392457087,0.291416266361128,0.213893353106036,0.289109208800933,0.278237609023659,0.266784682966935,0.202502646108054,0.313105967993493,0.325101677002371,0.361018401884762,0.335540794998911,0.237016250801736,0.265854227146765,0.294580429494285,0.261745163084856,0.302227466625004,0.279977977817469,0.215033594192762,0.21649671864105,0.329423508995599,0.317420440492307,0.233574822792013,0.246085434910163,0.213097664783797,0.249423500325054,0.215208289130681,0.224943315987578,0.310536668286186,0.178359053783189,0.312688027111095,0.202822057071654,0.309672799074766,0.265718261819055,0.369818403004692,0.27504187615254,0.19603221023147,0.408720896343676,0.339687725130517,0.188912208640796,0.312921043647053,0.306168697035185,0.254799248324202,0.338988930417587,0.302518103757992,0.338515269903857,0.29644568808655,0.33654239271898,0.273241858314097,0.258762033272948,0.291045099019135,0.229249052540241,0.316397169880952,0.268689796803262,0.301670076469134,0.294034209257783,0.256307237994094,0.22366159517563,0.274888704345438,0.263551701028151,0.264096969118896,0.314820763537838,0.306002714203234,0.156800668207546,0.225975274367032,0.260341116598323,0.251513053525405,0.331085336198454,0.284959687310682,0.21019658243142,0.270024890588732,0.277054847037997,0.243668569232157,0.165058387269492,0.261335309223993,0.197356973467467,0.228191797752815,0.229317586298949,0.275952533146759,0.141855148972074,0.29570786145852,0.245307196718438,0.272297717188394,0.194749282357841,0.28809489533973,0.236160740369447,0.296273706272238,0.278582318359837,0.317625020318888,0.239070947414634,0.299281955625268,0.26870681005402,0.293591165756341,0.27395833482271,0.18903022435049,0.195741832805047,0.225747164918999,0.245672367480954,0.289275664498757,0.193766838684809,0.22359822010443,0.373474984731088,0.308811985549605,0.241458105562626,0.239314854975354,0.226849265431621,0.169441939259008,0.203630693342955,0.288064081905293,0.247711790021897,0.228924923498626,0.215993411814328,0.174425797462969,0.280605564458845,0.218206629119522,0.287781457751185,0.287307003419839,0.23666386302558,0.26476445522683,0.328921523897904,0.17343305917166,0.299760752225484,0.196635288945202,0.278863652874412,0.29158907376434,0.301527321099798,0.217093037955007,0.202662351274122,0.2239232798217,0.202709542795073,0.214522996093625,0.271283031925966,0.304103134471642,0.194506776048501,0.293690878244516,0.186181272577608,0.259114676729094,0.227755979559454,0.209259051748961,0.263078920885017,0.278512517605697,0.212334053266743,0.299938603923105,0.167941420565985,0.228182666206165,0.311495191458435,0.351656542633462,0.276771946543785,0.222812349571664,0.277652165542094,0.272807109834521,0.268639330068681,0.27603468611481,0.306380636556583,0.30018662812099,0.23288889864565,0.206961694048259,0.227896463908914,0.330584055082605,0.286046621709394,0.302177632349239,0.23873733815082,0.312565625760159,0.316006495228213,0.31763721668046,0.311431987020205,0.287071359695786,0.206301005211752,0.266750855852758,0.287864276284998,0.2867451105702,0.214776458339667,0.229477176834861,0.261141290522471,0.220894241956251,0.209590573313848,0.29259669640566
"ACN",0.409557762107305,0.187789869561821,0.225777866170358,0.261440543500057,0.263635386887344,0.253276473177914,0.34281538242637,1,0.379423874917728,0.348176930131409,0.29882797110429,0.435843429814849,0.322303957094271,0.371860366502582,0.209904450341589,0.198407757561494,0.265276849304944,0.368814310571889,0.23189399642121,0.313582164837925,0.240690125854688,0.296838744851209,0.347582897407124,0.339939968622109,0.322508347374691,0.301082436326216,0.227785297219021,0.329299291918391,0.24198610188135,0.34264953262433,0.247321570528583,0.378831202333709,0.374866578745645,0.291563261630771,0.386535136809813,0.274431997322894,0.31537845374788,0.386817549125756,0.262991040838699,0.355836121180239,0.343856789727978,0.251840526937314,0.272372407782046,0.375999956177252,0.401334886480506,0.264654186622561,0.293376245329992,0.243667638402188,0.291591066027135,0.230314971830934,0.291452101789363,0.352920316507943,0.197601532514511,0.339646746595795,0.242461449861328,0.344197391928171,0.294678997804156,0.339675667521974,0.312015463069555,0.23448493978573,0.373830619812937,0.381918945570901,0.245937511944739,0.261890195817851,0.340112089646375,0.300327079412662,0.382875308683969,0.328733787473485,0.263476356387629,0.378511993223874,0.320726504052432,0.32491568489366,0.277478263141948,0.34166974796995,0.252706998477905,0.311221335514822,0.344299616867882,0.3361598395666,0.346408553586036,0.289917046062703,0.256978687596566,0.302657298865752,0.364718395374149,0.327930760223429,0.279920613943201,0.324849351670707,0.22280585706588,0.235318408860239,0.30062765391898,0.249925094161498,0.373607955598339,0.295682493579013,0.217579597315127,0.300597118857668,0.30395454456138,0.281579200766676,0.208826783879779,0.342814635836365,0.201591916044841,0.239541733452201,0.253618376410047,0.319040914718311,0.198534762132634,0.301476755849394,0.275417432143282,0.281722633818076,0.212476215897022,0.318601196764454,0.333927819731255,0.385215704063803,0.325649597251574,0.393343271761266,0.227630976150712,0.429795467922143,0.361974209786719,0.292050197581876,0.316371193458013,0.242589962215808,0.215222519761036,0.217169313396407,0.331676807855012,0.335233535422788,0.189847893960577,0.274762034196354,0.404487653201416,0.324063145282966,0.267570387329571,0.255742889523207,0.243571931681356,0.212548899429992,0.217360621032743,0.356344575054727,0.277241162383649,0.25710008687497,0.216723636988476,0.173038598637386,0.264273403056372,0.26201103083208,0.346620980424364,0.405323362243322,0.312733726187684,0.316826959125334,0.365431170972241,0.161979146708777,0.367596388208298,0.185669700023832,0.3254594573146,0.349135175202222,0.361972025872969,0.271065402357042,0.271180556346038,0.242447620827433,0.214448322173567,0.234062860667866,0.325833222223218,0.37290900683555,0.197015553987279,0.275173770660042,0.189236038836608,0.344313690096625,0.282090814692501,0.255500962550123,0.302443932767643,0.325327095724035,0.245325489281005,0.354960621250674,0.185550602514681,0.332713278528813,0.380151612160578,0.440547577612482,0.284855246609931,0.240784025006828,0.340870188865716,0.35833517134518,0.341986324774281,0.322070911114785,0.319414402064136,0.305250898147107,0.240320425671452,0.25862760018357,0.285205538358483,0.35885107442297,0.31267997498358,0.262307639181469,0.229537893478141,0.337177965412345,0.340536333496865,0.340681154133593,0.36163249013375,0.356814279695736,0.234041724603693,0.305479423253497,0.316460551682743,0.313932545724318,0.270249959048297,0.263847869006602,0.293250921415135,0.254304878469791,0.201023345560765,0.331645959057994
