"","location","scale","skewness","shape","shape2"
"1",1.12286674242648,38.0508737017277,0.502661283010426,6.35405044688819,6.19053131924841
"2",1.12286674242648,41.7631482848749,0.502607478579123,6.35405044688819,6.23541322888726
"3",1.12286674242648,59.786975882927,0.502513969507223,6.35405044688819,4.38882910680189
"4",1.12286674242648,57.4694328391615,0.502665886713728,6.35428691658187,4.3945961589347
"5",1.12286674242648,57.7733235135933,0.502633209887439,6.35428063571401,4.40696911017945
"6",1.12286674242648,59.1456828034827,0.502693742582535,6.35464343811797,4.41284478533944
"7",1.12286674242648,58.511411959388,0.502640012119181,6.35462768658893,4.42534318862895
"8",1.12286674242648,57.811475158454,0.502637285170919,6.35461235351241,4.43819192858859
"9",1.12286674242648,59.7704148288891,0.502697272200594,6.35495722560741,4.44423840072922
"10",1.12286674242648,55.2771115041692,0.502662778327793,6.35493313751475,4.45062904949038
"11",1.12286674242648,51.2380530172615,0.502662045152155,6.35492383361227,4.45673813425085
"12",1.12286674242648,60.1364164289594,0.502582037271858,6.35490063271161,4.43705308977769
"13",1.12286674242648,62.8213507222233,0.502614770212092,6.35487804822891,4.45025307871794
"14",1.12286674242648,61.5475493648973,0.502637894644227,6.35485606378138,4.46355414669454
"15",1.12286674242648,67.0394160495937,0.502715272652991,6.35496139430063,4.46972516649195
"16",1.12286674242648,75.6296898624978,0.502595903144325,6.35493719544914,4.46575776718605
"17",1.12286674242648,72.2453482017909,0.502643422087328,6.35491363953919,4.47774019808875
"18",1.12286674242648,75.2118640908094,0.502702126320494,6.35522257816242,4.48397562318451
"19",1.12286674242648,71.9922757707242,0.502649230525564,6.35519143950547,4.49666401804211
"20",1.12286674242648,66.2655228706184,0.502659619039353,6.35516112825774,4.50349766986156
"21",1.12286674242648,71.9101786888197,0.502716071364485,6.35526991879946,4.50984083037897
"22",1.12286674242648,73.5845786000245,0.502700749117365,6.3556021613486,4.5162087578386
"23",1.12286674242648,69.8327871294844,0.502652249422638,6.35556093568519,4.528538253488
"24",1.12286674242648,65.1086130078088,0.502665633695549,6.35561845769816,4.53497526323149
"25",1.12286674242648,61.4876389797953,0.502652975695303,6.35557679894366,4.54637051019449
"26",1.12286674242648,57.8517014815909,0.502654029577753,6.35553624730495,4.55699879998674
"27",1.12286674242648,55.5643412366298,0.502647765071773,6.35549677334223,4.57110268581417
"28",1.12286674242648,55.7633686540223,0.502687621036446,6.35581744593054,4.57767603391015
"29",1.12286674242648,57.5069268584118,0.502626244103253,6.35577049865087,4.5971492073529
"30",1.12286674242648,54.6109805795649,0.50266827156155,6.35589580218245,4.60379238858538
"31",1.12286674242648,51.3181878306688,0.502666813190366,6.35594830395468,4.61045180035971
"32",1.12286674242648,53.0294195184733,0.502625128685172,6.35589787862746,4.63131846878576
"33",1.12286674242648,51.2645814073728,0.502644690702489,6.35584879356532,4.64817513458713
"34",1.12286674242648,52.6253059012208,0.502694173391879,6.35617055260211,4.65492719355439
"35",1.12286674242648,50.948894052129,0.502648454809598,6.35611421976811,4.67272192518521
