"","location","scale","skewness","shape","shape2"
"1",0.708699263720209,19.4342621354183,0.515389286396631,4,4
"2",0.708699263720209,17.9518398412394,0.515389360762193,4,4
"3",0.708699263720209,19.031608087974,0.515367617618604,4,4
"4",0.708699263720209,17.816718354402,0.515389068044439,4,4
"5",0.708699263720209,16.5853875783,0.515389272608383,4,4
"6",0.708699263720209,15.58666545367,0.515389725888397,4,4
"7",0.708699263720209,15.844277099889,0.5153768156102,4,4
"8",0.708699263720209,15.0411025555688,0.515386665433041,4,4
"9",0.708699263720209,16.4933634569958,0.515364517801708,4,4
"10",0.708699263720209,15.6732989994172,0.515384695303093,4,4
"11",0.708699263720209,18.07217429701,0.515420334438331,4,4
"12",0.708699263720209,18.7785864767146,0.515409605919529,4,4
"13",0.708699263720209,21.9488358403129,0.515352676111297,4,4
"14",0.708699263720209,20.4274994636399,0.515388812490187,4,4
"15",0.708699263720209,21.9237822457671,0.515363518635107,4,4
"16",0.708699263720209,20.2780788278986,0.515384649793306,4,4
"17",0.708699263720209,19.3655112176078,0.515394729021804,4,4
"18",0.708699263720209,19.4846136204989,0.515403150272849,4,4
"19",0.708699263720209,18.7413873962015,0.515383787317781,4,4
"20",0.708699263720209,20.3201308654303,0.515362690866735,4,4
"21",0.708699263720209,19.0953387598237,0.515390147579212,4,4
"22",0.708699263720209,25.5240206714506,0.51544677369656,4,4
"23",0.708699263720209,23.6493812439195,0.51538995254867,4,4
"24",0.708699263720209,24.9016675705438,0.51541270450718,4,4
"25",0.708699263720209,24.1485921984734,0.515379525730169,4,4
"26",0.708699263720209,22.1877667874238,0.515390774298407,4,4
"27",0.708699263720209,20.908564395508,0.515383978244796,4,4
"28",0.708699263720209,20.1302344716233,0.515396377025386,4,4
"29",0.708699263720209,19.110925131133,0.515384799009256,4,4
"30",0.708699263720209,18.9912805211708,0.51537692945162,4,4
"31",0.708699263720209,17.5729521213136,0.515388110810005,4,4
"32",0.708699263720209,16.6972892493258,0.515385983040713,4,4
"33",0.708699263720209,17.1565266812637,0.515403417374755,4,4
"34",0.708699263720209,16.3758194793118,0.515393994547204,4,4
"35",0.708699263720209,16.8581623472271,0.515404194184639,4,4
"36",0.708699263720209,15.9863801050164,0.515392795174551,4,4
"37",0.708699263720209,15.5220943659315,0.515384316796058,4,4
"38",0.708699263720209,14.6478310180292,0.515388926554394,4,4
"39",0.708699263720209,16.0090589767659,0.515365694747878,4,4
"40",0.708699263720209,15.1361714022551,0.515387895128041,4,4
"41",0.708699263720209,14.3379134926419,0.515388794140252,4,4
"42",0.708699263720209,14.5405813956871,0.515378417037956,4,4
"43",0.708699263720209,15.270009721721,0.515404069735766,4,4
"44",0.708699263720209,15.1172282325782,0.51539804284704,4,4
"45",0.708699263720209,14.322034796378,0.515389759946118,4,4
"46",0.708699263720209,13.9590988104409,0.51538510730698,4,4
"47",0.708699263720209,14.1060279890979,0.515398115336448,4,4
"48",0.708699263720209,13.4265612117737,0.515390186689733,4,4
"49",0.708699263720209,14.0877256681553,0.515373931661025,4,4
"50",0.708699263720209,13.558917858801,0.515385937804118,4,4
"51",0.708699263720209,13.340129306132,0.515393601874367,4,4
"52",0.708699263720209,15.8136904453771,0.515354132543025,4,4
"53",0.708699263720209,18.6097178734806,0.515348922376308,4,4
"54",0.708699263720209,19.9981159831206,0.515360947853265,4,4
"55",0.708699263720209,18.7658903493381,0.515389524344501,4,4
"56",0.708699263720209,18.9043234821371,0.515402382312135,4,4
"57",0.708699263720209,19.7219632114344,0.515409172172892,4,4
"58",0.708699263720209,18.2303444587936,0.515390763870466,4,4
"59",0.708699263720209,17.1830086539942,0.515391710745957,4,4
"60",0.708699263720209,17.3895331015872,0.515402018045364,4,4
"61",0.708699263720209,16.5008895143871,0.515387698007055,4,4
"62",0.708699263720209,17.8299188458312,0.515411252061665,4,4
"63",0.708699263720209,16.8232053840927,0.51539350775202,4,4
"64",0.708699263720209,17.5889167102353,0.515406954734477,4,4
"65",0.708699263720209,17.8779964065626,0.515404495424247,4,4
"66",0.708699263720209,18.8786639553107,0.515369782373558,4,4
"67",0.708699263720209,18.1414493049455,0.515381245384084,4,4
"68",0.708699263720209,16.8583633850077,0.515388516836914,4,4
"69",0.708699263720209,17.3360929249089,0.515373564620375,4,4
"70",0.708699263720209,16.1827735706209,0.515387822054788,4,4
"71",0.708699263720209,17.4784761813294,0.51536600028273,4,4
"72",0.708699263720209,17.2566779392696,0.515395957636492,4,4
"73",0.708699263720209,16.6183774209733,0.515394750896591,4,4
"74",0.708699263720209,16.2380595941102,0.515382852478107,4,4
"75",0.708699263720209,15.3242475983068,0.515387838293155,4,4
"76",0.708699263720209,16.1748168872345,0.515406528942517,4,4
"77",0.708699263720209,16.3489467732586,0.515402356283135,4,4
"78",0.708699263720209,19.9972351597232,0.515431836649193,4,4
"79",0.708699263720209,18.5719848561705,0.515391935027432,4,4
"80",0.708699263720209,24.8515653723596,0.51532873968914,4,4
"81",0.708699263720209,22.5155728270082,0.515384152396807,4,4
"82",0.708699263720209,20.9892923688022,0.51539245004337,4,4
"83",0.708699263720209,22.1052537471575,0.515411228628435,4,4
"84",0.708699263720209,22.7438603914563,0.515371428374581,4,4
