"","A","AAL","AAP","AAPL","ABC","ABMD","ABT","ACN","ADBE","ADI","ADM","ADP","ADS","ADSK","AEE","AEP","AES","AFL","AGN","AIG","AIV","AIZ","AJG","AKAM","ALB","ALGN","ALK","ALL","ALXN","AMAT","AMD","AME","AMG","AMGN","AMP","AMT","AMZN","ANSS","ANTM","AON","AOS","APA","APC","APD","APH","ARE","ARNC","ATO","ATVI","AVB","AVGO","AVY","AWK","AXP","AZO","BA","BAC","BAX","BBT","BBY","BDX","BEN","BHGE","BIIB","BK","BKNG","BLK","BLL","BMY","BR","BSX","BWA","BXP","C","CAG","CAH","CAT","CB","CBRE","CBS","CCI","CCL","CDNS","CE","CELG","CERN","CF","CHD","CHRW","CI","CINF","CL","CLX","CMA","CMCSA","CME","CMG","CMI","CMS","CNC","CNP","COF","COG","COO","COP","COST","CPB","CPRT","CRM","CSCO","CSX","CTAS","CTL","CTSH","CTXS","CVS","CVX","CXO","D","DAL","DE","DFS","DG","DHI","DHR","DIS","DISCA","DISCK","DISH","DLR","DLTR","DOV","DRE","DRI","DTE","DUK","DVA","DVN","DWDP","DXC","EA","EBAY","ECL","ED","EFX","EIX","EL","EMN","EMR","EOG","EQIX","EQR","ES","ESS","ETFC","ETN","ETR","EW","EXC","EXPD","EXPE","EXR","F","FAST","FCX","FDX","FE","FFIV","FIS","FISV","FITB","FL","FLIR","FLR","FLS","FMC","FOX","FOXA","FRT","FTI","FTNT","GD","GE","GILD","GIS","GLW","GOOG","GOOGL","GPC","GPN","GPS","GRMN","GS","GWW","HAL","HAS","HBAN","HBI","HCP","HD","HES","HFC","HIG","HOG","HOLX","HON","HP","HPQ","HRB","HRL","HRS","HSIC","HST","HSY","HUM","IBM","ICE","IDXX","IFF","ILMN","INCY","INTC","INTU","IP","IPG","IPGP","IR","IRM","ISRG","IT","ITW","IVZ","JBHT","JCI","JEC","JKHY","JNJ","JNPR","JPM","JWN","K","KEY","KIM","KLAC","KMB","KMX","KO","KR","KSS","KSU","L","LB","LEG","LEN","LH","LKQ","LLL","LLY","LMT","LNC","LNT","LOW","LRCX","LUV","M","MA","MAA","MAC","MAR","MAS","MAT","MCD","MCHP","MCK","MCO","MDLZ","MDT","MET","MGM","MHK","MKC","MLM","MMC","MMM","MNST","MO","MOS","MRK","MRO","MS","MSCI","MSFT","MSI","MTB","MTD","MU","MXIM","MYL","NBL","NDAQ","NEE","NEM","NFLX","NI","NKE","NKTR","NOC","NOV","NRG","NSC","NTAP","NTRS","NUE","NVDA","NWL","O","OKE","OMC","ORCL","ORLY","OXY","PAYX","PBCT","PCAR","PEG","PEP","PFE","PFG","PG","PGR","PH","PHM","PKG","PKI","PLD","PM","PNC","PNR","PNW","PPL","PRGO","PRU","PSA","PVH","PWR","PXD","QCOM","RCL","RE","REG","REGN","RF","RHI","RHT","RJF","RL","RMD","ROK","ROL","ROP","ROST","RSG","RTN","SBAC","SBUX","SCHW","SEE","SHW","SIVB","SJM","SLB","SLG","SNA","SNPS","SO","SPG","SPGI","SRE","STI","STT","STX","STZ","SWK","SWKS","SYK","SYMC","SYY","T","TAP","TDG","TEL","TFX","TGT","TIF","TJX","TMK","TMO","TPR","TROW","TRV","TSCO","TSN","TSS","TTWO","TXN","TXT","UAA","UAL","UDR","UHS","ULTA","UNH","UNM","UNP","UPS","URI","USB","UTX","V","VAR","VFC","VIAB","VLO","VMC","VNO","VRSK","VRSN","VRTX","VTR","VZ","WAB","WAT","WBA","WCG","WDC","WEC","WELL","WFC","WHR","WLTW","WM","WMB","WMT","WU","WY","WYNN","XEC","XEL","XLNX","XOM","XRAY","XRX","YUM","ZBH","ZION"
"A",1,0.31553556631986,0.272318400045759,0.170104776555618,0.2988517300373,0.240112568470777,0.305786577648726,0.35262192528531,0.338852735100305,0.34518455248465,0.194556833139378,0.433690135182672,0.369205256530023,0.357801626225584,0.0329664807276748,0.0851780195751175,0.118593377456784,0.336398814010754,0.343375461803409,0.376542124292835,0.165104416652766,0.346491117976658,0.308759234132368,0.317143646925408,0.31147293833861,0.319413035830946,0.343676976916949,0.278418665545598,0.360059298085969,0.305686072610879,0.211920155463949,0.428000703670369,0.406050555304287,0.314631020979239,0.449106761618186,0.292117892501568,0.377145154519916,0.337546169608298,0.204175984385665,0.326591120483002,0.316715248163558,0.203874469272125,0.26457951213156,0.331013342148259,0.404442434293181,0.0868385345997286,0.317117298621398,0.152578148750327,0.196888592334737,0.0797507475313932,0.456142114267458,0.321163848439278,0.112166440524649,0.359556772896735,0.259051735049989,0.324438413990653,0.325111336894617,0.254629513384732,0.378106705168572,0.15955174758171,0.313382582039298,0.372521922778965,0.279655267808572,0.288097690987698,0.355595758580833,0.324983039877454,0.383577476942107,0.285786075117223,0.242769918918816,0.379837170044457,0.282009400864131,0.375939094065755,0.166285585117442,0.347094148203739,0.172057608261885,0.309304253973362,0.347052615709332,0.254529008346885,0.259720029766042,0.31061081946537,0.2648810272451,0.261061835806924,0.315784185640587,0.305744007236545,0.285987085192917,0.312017889995224,0.194326490676684,0.193778581838283,0.262971431526012,0.280358803073499,0.32891926537509,0.195286195286195,0.0923138772622365,0.35292344039885,0.317418836464778,0.241161838313268,0.338752230062459,0.38287394167718,0.0570509451876248,0.186240514598724,0.112213874755892,0.299211015628926,0.139249729936667,0.331314857261799,0.225985577598409,0.208854716317403,0.204532891100055,0.344740941755867,0.320560818212197,0.2967430673058,0.397246162089265,0.404341926729986,0.126284580054437,0.398210965375144,0.271269913060958,0.283876479398135,0.259309513040856,0.180054775302446,0.057639639205109,0.348702228809286,0.281622192069953,0.327252625760088,0.22300404769812,0.254441289624764,0.446091610482784,0.368803236378636,0.277802904668576,0.264076986942326,0.325485565066688,0.0482999526341882,0.255232543611812,0.393808423454401,0.20651873608104,0.223673961727934,0.0637217950650786,0.00376893891925299,0.230865872656917,0.298449709885913,0.322720078942895,0.339455765327386,0.237945677102172,0.251312847135789,0.329405261542711,0.0305589066602179,0.362973944183524,0.0732179200713547,0.283876479398135,0.287796175874158,0.37885374016331,0.273725470575614,0.242468403805276,0.142620232172471,0.0458314488165234,0.16417497932266,0.415035553788139,0.351114349717608,0.021609126086738,0.213321942829719,0.02311673953465,0.303246557825913,0.329103746429171,0.211110831997091,0.315154330753065,0.248065132487356,0.190636545620683,0.384884042434115,0.0347244905760509,0.250866877732549,0.40152791008796,0.401366868640982,0.370951125567206,0.317217811235858,0.43208604869523,0.417447674696461,0.395215600056842,0.275002513162645,0.322788149962445,0.326665996995101,0.13392296293079,0.257644664520134,0.384984547471962,0.380339733116757,0.315694255992763,0.270609814402365,0.220424163510848,0.359958793048122,0.376441619254988,0.371617377438345,0.390110304402146,0.300718629076838,0.241720689481883,0.286590115419997,0.37885374016331,0.33161637237534,0.315895271119152,0.276998844163023,0.373601125434459,0.233523455436915,0.0172881696871253,0.251212342097942,0.275333551181162,0.0907057966566886,0.387557163676567,0.308759234132368,0.253480074375597,0.452322922829282,0.269001733796817,0.294386652595608,0.280631219572406,0.207492650634608,0.337646674646144,0.373687119955777,0.322447690561332,0.184632393587617,0.193723460449604,0.254529008346885,0.220357295478991,0.27352446049992,0.324078494536834,0.318148697303876,0.284881529776603,0.288114398053211,0.335335058775669,0.201160833250263,0.362411428985125,0.249604261492395,0.417608925071612,0.198200914618825,0.195130530979458,0.341826222423237,0.402150970454584,0.378753235125464,0.330284451115662,0.324078494536834,0.329807281694098,0.412326588972574,0.283947832039553,0.217543154419282,0.342027237549626,0.255735068801046,0.238906477712448,0.367310016238277,0.198009850486261,0.319053242644496,0.162018191868938,0.321724709784411,0.144497777131416,0.232172470978441,0.139511508870523,0.349405764074214,0.339432958881104,0.246187090205605,0.368821770601648,0.223673961727934,0.222177551141829,0.266529291174922,0.331113847186106,0.274888185335946,0.321264353477125,0.425771434852691,0.122016181717674,0.240225148559474,0.338509472837831,0.390973289845318,0.232015879869214,0.339757280440926,0.137594854012764,0.154828010802913,0.340218101412131,0.341299159155521,0.24553997688326,0.181626294329276,0.380622141816172,0.337546169608298,0.409668827579275,0.299316326596282,0.263932860947786,0.40223126790291,0.288772741343669,0.340058795554466,0.247248605457561,0.210407296732163,0.326163433922801,0.367798186000168,0.240257292972647,0.183435521389557,0.248756218905473,0.279655267808572,0.269373806752883,0.345260830670206,0.340821146791296,0.221328777040988,0.278348702316564,0.353626975663777,0.479660293123597,0.33800693502186,0.258142343103419,0.240828224246234,0.245483554940678,0.279755772846418,0.0733184251092015,-0.00819116058450983,0.267494158229115,0.134586390761981,0.350369365294738,0.26558102432992,0.358853237631808,0.20171867933062,0.106035479169808,0.364582024789072,0.238371655407839,0.360520629177346,0.259510528167245,0.311260776965169,0.283129805517865,0.0663297530338747,0.27292143027284,0.309304253973362,0.328458716518418,0.293625468069269,0.200557803023182,0.359757782972428,0.271109773890157,0.422070906437411,0.0468926699351692,0.220457800516838,0.279008995426906,0.377748184746996,0.115128520853448,0.23962601765337,0.390813839667073,0.256897331524197,0.313424960525078,0.48766269661792,0.285915316806915,0.174883159957787,0.379815548445952,0.359657277934582,0.0834212774511282,0.0372446036272559,0.27784617712733,0.417749189810001,0.203271439045044,0.187693158178799,0.412684054475099,0.254428503309038,0.303834363535856,0.349683385706448,0.230709314377206,0.192416894957596,0.256639614141667,0.343354133465335,0.392683049399467,0.368903741416482,0.368378731996014,0.279052237581491,0.170406291669158,0.375395748530077,0.361379175800932,0.411417372425656,0.16985778179808,0.318228664302073,0.291213347160947,0.219452750138371,0.296597818985879,0.397929440647263,0.376903361977989,0.359255257783195,0.299454760264381,0.324480514688221,0.225081032257788,0.206251884871984,0.423578482005112,0.346952108146138,-0.024376146750865,0.190260817126489,0.437006884768079,0.11814367198885,0.338509472837831,0.350670887984321,0.288097690987698,0.344439419066285,0.392180511583497,0.392120405159081,0.309965324890698,0.0969946729539299,0.29138606931963,0.124359107174956,0.276395798783858,0.354933541155785,0.396542626824338,0.28648961038215,0.208698711088769,0.348300208657899,0.219955275327604,0.438955752795665,0.46629312308998,0.184979522156937,0.40327646436007,0.179853765226753,0.287997185949852,0.163898174339321,0.378128455598637,0.184404293667884,0.359332596694611,0.401769580476568,0.311372430775416,0.310108294276136,0.166612219544572,0.207090630483221,0.202366893704424,0.239654262745567,0.383074951752874,0.408402221290254,0.390813839667073,0.414935048750292,0.328248689546184,0.396643131862184,0.348501218733593,0.253322947892724,0.3037523011179,0.35694364191272,0.172014372274706,0.26116234084477,0.203271439045044,0.314403458030977,0.28835619880396,0.29006482737826,0.0143219678931614,0.187748128046635,0.415437573939526,0.441468378741833,0.278348702316564,0.211914872299865,0.315392733303181,0.0368862756922458,0.0120103520226862,0.387066041775386,0.265986582661414,0.253894864126038,0.273624965537767,0.212618407564792,0.144939190051365,0.281937883560387,0.239991960279135,0.271212844629445,0.254529008346885,0.0690071123483251,0.334933038624282,0.243372949145896,0.42488504749712,0.305159725316361,0.318048192266029,0.314731526017086,0.324227881834702
"AAL",0.31553556631986,1,0.21286432160804,0.124221105527638,0.22251256281407,0.203472449120738,0.132361809045226,0.215175879396985,0.24321608040201,0.201507537688442,0.166457256754625,0.26920274387251,0.261909547738693,0.223953362348613,0.0177391391799507,0.0669346733668342,0.120249356195635,0.227392648128264,0.248542713567839,0.2921608040201,0.134593156276837,0.293869346733668,0.263976481904479,0.208241206030151,0.247091635546226,0.266388602812801,0.460904522613065,0.239557685373901,0.299597989949749,0.21286432160804,0.113608497161037,0.279698492462312,0.228598708582425,0.214070351758794,0.319899497487437,0.16251256281407,0.263417085427136,0.20251256281407,0.161407035175879,0.261105527638191,0.235645903627042,0.130954773869347,0.134572864321608,0.271356783919598,0.237945677102172,0.0405537827711621,0.270924944861033,0.134633264196384,0.20557929777156,0.0277386934673367,0.269447236180905,0.226532663316583,0.0589462046971167,0.275376884422111,0.184522613065327,0.270408804326671,0.29216541485556,0.215778894472362,0.298235918352036,0.0836180904522613,0.174526998220875,0.265829145728643,0.195276381909548,0.287939698492462,0.261061835806924,0.280603015075377,0.29035175879397,0.196984924623116,0.17748743718593,0.278161671268005,0.22425491534998,0.219597989949749,0.12251256281407,0.269949748743719,0.0824327746565667,0.241206030150754,0.217342144343589,0.227839195979899,0.237145018798586,0.168743718592965,0.167939698492462,0.170552763819095,0.187867519851687,0.157843161938315,0.257889447236181,0.183819095477387,0.201608040201005,0.172416392426093,0.125929648241206,0.19678391959799,0.174782652615294,0.0942234729813247,0.0429145728643216,0.245025125628141,0.142473051137271,0.136683417085427,0.244321608040201,0.279396984924623,0.0307614988352554,0.145179527169625,0.0889447236180904,0.248398201038234,0.0480402010050251,0.235075376884422,0.12070351758794,0.152817910045978,0.0823638785154086,0.181260835756607,0.209246231155779,0.170431988162054,0.264824120603015,0.249001231265314,0.0587939698492462,0.291715872350181,0.158044172014009,0.217185929648241,0.127892660659985,0.0795979899497487,0.0598994974874372,0.555879396984925,0.159652252619557,0.26457951213156,0.148967182675334,0.231870948581647,0.29678391959799,0.235778894472362,0.176939119129197,0.190954773869347,0.226030150753769,0.0939840187594045,0.10894472361809,0.227504586419198,0.124842942565968,0.156984924623116,0.0607552953783582,-0.00824120603015075,0.201964873553037,0.165025125628141,0.24767553178949,0.237386934673367,0.261909547738693,0.135879396984925,0.234572864321608,0.00085442164516512,0.229346733668342,0.0650251256281407,0.213869346733668,0.209849246231156,0.234572864321608,0.11356783919598,0.255175879396985,0.0753285258661364,0.0155280283473223,0.133768844221106,0.29748743718593,0.285628140703518,-0.00989974622790452,0.104120603015075,0.0432674187930243,0.163178129468331,0.259597989949749,0.133768844221106,0.237855836878967,0.157851094752088,0.094386089427894,0.218090452261307,-0.0377889447236181,0.187894168254492,0.280645326605623,0.269547738693467,0.301437331907642,0.2394652870085,0.216615572648681,0.29427135678392,0.259064754360717,0.21473980511801,0.245539977193309,0.251627007775773,0.121306532663317,0.156381909547739,0.214472361809045,0.276151469488291,0.181863865983688,0.272763819095477,0.147699575764529,0.251256281407035,0.267336683417085,0.266331658291457,0.219899497487437,0.262669916412472,0.205985075066907,0.0668341708542714,0.269145728643216,0.192763819095477,0.263071936563859,0.134324983082176,0.274648026310831,0.192361809045226,0.0266854286257111,0.149346733668342,0.123819095477387,0.114070351758794,0.277042136824556,0.191813864730515,0.259956280390609,0.322110552763819,0.156482412060302,0.196135581357925,0.195341357943765,0.156884422110553,0.246633165829146,0.317746677152489,0.242948400574213,0.13452599315787,0.124422110552764,0.152462311557789,0.124723618090452,0.18251256281407,0.228643216080402,0.298894472361809,0.264522613065327,0.142293148140365,0.222211055276382,0.183115577889447,0.229317008248903,0.119798994974874,0.300962335832082,0.122666398691954,0.102713567839196,0.287494660760618,0.306002965917052,0.269045226130653,0.221775511347011,0.275276381909548,0.224020100502513,0.24918941069832,0.189193270614218,0.141708542713568,0.284680519700909,0.20251256281407,0.110907309263885,0.288342175194841,0.163178129468331,0.190653266331658,0.156637101484154,0.251212342097942,0.0502588335611789,0.13392296293079,0.138151117310885,0.255577889447236,0.251602380582023,0.168643216080402,0.194984672842824,0.18713567839196,0.113875069242742,0.185254060506505,0.251557788944724,0.18548204734617,0.239095477386935,0.347312612490187,0.079449232417853,0.131014900992898,0.183069926437848,0.496456757917325,0.204522613065327,0.263015075376884,0.0918113520730028,0.0953768844221105,0.306490112913653,0.243843603603848,0.0896002412403744,0.1429756015822,0.235031031004616,0.255376884422111,0.290811327009561,0.194897588314986,0.24387547433513,0.319354757758037,0.242782119945029,0.231155778894472,0.154023970500139,0.219698492462312,0.315752444548668,0.232763819095477,0.157889447236181,0.0826695481907622,0.122264378540567,0.151758793969849,0.0973440211826787,0.235746413716028,0.203773964234278,0.129004699213183,0.208844221105528,0.226633165829146,0.254170854271357,0.250709816908709,0.20018596545251,0.238962736563571,0.170753768844221,0.180301507537688,0.085427135678392,-0.00271356783919598,0.219195979899497,0.146996005141629,0.248900726227467,0.192345390355701,0.286532663316583,0.127591145546444,0.0705042840494925,0.255075376884422,0.0953864714839453,0.235131536042463,0.132415387363088,0.183846813166792,0.200557803023182,0.0721110507578095,0.177085427135678,0.204422110552764,0.18055730049168,0.239195979899497,0.148743718592965,0.186934673366834,0.208931222291259,0.269949748743719,-0.0259335581175683,0.130452261306533,0.163270433982039,0.297587939698492,0.0932663316582915,0.124861773045861,0.246733668341709,0.218347194722056,0.203316582914573,0.295535063788358,0.152578149328376,0.0609563054540517,0.280645326605623,0.294572864321608,0.0476896404582811,0.0293526342884211,0.181708542713568,0.324321608040201,0.147236180904523,0.167839195979899,0.250910826984402,0.0960804020100502,0.206286590180447,0.23403774220327,0.212462311557789,0.141407035175879,0.206934673366834,0.316652027030203,0.265082037320793,0.252060301507538,0.266100460589718,0.169949748743719,0.109346733668342,0.275233046143315,0.172944993000775,0.285025125628141,0.189703258935734,0.14908268879962,0.237386934673367,0.170753768844221,0.169200231214997,0.265497400055804,0.269604764023897,0.223015075376884,0.226331658291457,0.174974874371859,0.154371859296482,0.133427143128555,0.27105527638191,0.232417900020601,-0.0361863601640488,0.12618407501659,0.275836076370395,0.0797989949748744,0.297243649431752,0.279956782922112,0.185527638190955,0.190909319389895,0.259453755201376,0.262010050251256,0.211211337034937,0.0891021938858489,0.150312838078158,0.0480032188039381,0.23925224259418,0.242713567839196,0.248442211055276,0.215577889447236,0.130150753768844,0.302311557788945,0.181608040201005,0.336482412060301,0.274572864321608,0.051356783919598,0.254572864321608,0.175477386934673,0.188140703517588,0.140624216304179,0.224187753482669,0.191385638200969,0.206397467732195,0.305290960494431,0.286288600306457,0.515678391959799,0.142333016645259,0.12251256281407,0.0968844221105528,0.133768844221106,0.328040201005025,0.287236180904523,0.248743718592965,0.278492462311558,0.248781226127836,0.299798994974874,0.302010050251256,0.210552763819095,0.242975629688929,0.235376884422111,0.171457286432161,0.223015075376884,0.124924623115578,0.203382165062623,0.140154275277288,0.213321942829719,-0.00673366834170854,0.0801527676827802,0.343718592964824,0.23105527638191,0.169045226130653,0.0931658291457286,0.155431041029993,0.0345234805003574,0.00391959798994975,0.272654196101006,0.201909547738693,0.241777019055171,0.151658291457286,0.223718592964824,0.113827675776338,0.194537277231879,0.145851134994541,0.191256281407035,0.118291457286432,0.0484495155529765,0.185628140703518,0.087035175879397,0.268140703517588,0.184267409689618,0.187839195979899,0.211859296482412,0.234809270397828
"AAP",0.272318400045759,0.21286432160804,1,0.0942713567839196,0.278391959798995,0.190306289162814,0.210753768844221,0.233065326633166,0.311959798994975,0.200502512562814,0.230285975377322,0.325887585218075,0.299698492462312,0.316429616101182,0.0874896354455927,0.095678391959799,0.165192050359054,0.283574964284595,0.2121608040201,0.29356783919598,0.133789014939858,0.278793969849246,0.281062338338426,0.306934673366834,0.27292143027284,0.233422950399068,0.247638190954774,0.319979904551039,0.20070351758794,0.226331658291457,0.100521120438897,0.301407035175879,0.290107791744633,0.187336683417085,0.343015075376884,0.260402010050251,0.276482412060301,0.314472361809045,0.17105527638191,0.26894472361809,0.273739227352633,0.193467336683417,0.151658291457286,0.263115577889447,0.344380512181876,0.155632051105687,0.210317361202638,0.138151117310885,0.174315160066447,0.151758793969849,0.26964824120603,0.324824120603015,0.129299731189839,0.307738693467337,0.412261306532663,0.25251890758995,0.229307107012281,0.196884422110553,0.288686739975412,0.229346733668342,0.259654765277069,0.312261306532663,0.226633165829146,0.188040201005025,0.238548707329252,0.218693467336683,0.322110552763819,0.254874371859296,0.210251256281407,0.302786643069509,0.210986583289829,0.327939698492462,0.202914572864322,0.228140703517588,0.222266908250816,0.245427135678392,0.300962335832082,0.277688442211055,0.218145269517988,0.258190954773869,0.190452261306533,0.235678391959799,0.269990453890653,0.250408301795168,0.159798994974874,0.238894472361809,0.179899497487437,0.254026483157651,0.285527638190955,0.242010050251256,0.302829288286304,0.233623960474762,0.235075376884422,0.24964824120603,0.320074378375054,0.22713567839196,0.218793969849246,0.313969849246231,0.0936918853413661,0.152516394932438,0.196683417085427,0.330812332072566,0.173065326633166,0.177587939698492,0.164522613065327,0.300761325756388,0.209703761467236,0.286087590230763,0.244824120603015,0.204407813581561,0.338994974874372,0.324983039877454,0.108643216080402,0.31493253609278,0.169602251366384,0.307035175879397,0.199050227455481,0.173668341708543,0.130854271356784,0.232060301507538,0.244277494486517,0.339053745175999,0.30185455436844,0.186542037523857,0.317688442211055,0.362211055276382,0.233724465512609,0.229748743718593,0.246130653266332,0.0866462290594724,0.250854271356784,0.294243285505722,0.230688046045811,0.266934673366834,0.1135204402479,0.038391959798995,0.241061333275421,0.198391959798995,0.207468464940546,0.268743718592965,0.229748743718593,0.21748743718593,0.338090452261307,0.0624733002906026,0.298693467336683,0.161909547738693,0.255678391959799,0.263718592964824,0.289447236180905,0.185125628140704,0.235276381909548,0.120153772745785,0.104776501955233,0.203316582914573,0.262311557788945,0.330251256281407,0.106887107750015,0.167638190954774,0.0964345838139531,0.268713722903347,0.261206030150754,0.215577889447236,0.277884007313567,0.29052441221325,0.269889936223531,0.361407035175879,0.0822110552763819,0.245885575092065,0.297833847683546,0.307939698492462,0.263443563497809,0.334346811011028,0.277629796591952,0.294472361809045,0.323793251667526,0.268512702725375,0.270566360460249,0.242681609856043,0.170150753768844,0.191557788944724,0.290050251256281,0.25403924991143,0.238548707329252,0.161206030150754,0.250722416974901,0.262914572864322,0.244623115577889,0.257286432160804,0.428542713567839,0.304279002081025,0.310108294276136,0.223417085427136,0.269949748743719,0.28643216080402,0.237543656950785,0.318852232568803,0.260563512141045,0.274974874371859,0.0652813027962311,0.282211055276382,0.222110552763819,0.0907537688442211,0.296138094015438,0.252920927741337,0.233020930247681,0.298391959798995,0.217587939698492,0.217543154419282,0.251526497686787,0.298592964824121,0.262713567839196,0.286891630533537,0.325204936861344,0.158245182089702,0.157587939698492,0.240904522613065,0.152261306532663,0.250251256281407,0.32251256281407,0.207437185929648,0.17608040201005,0.186756613306884,0.230854271356784,0.310552763819095,0.256668126970105,0.143115577889447,0.290308801820327,0.187291138027412,0.113165829145729,0.293625468069269,0.371334523757776,0.253768844221106,0.291730533281079,0.231457286432161,0.263819095477387,0.347618473871067,0.27202815636667,0.134673366834171,0.219352245100524,0.345025125628141,0.229302243847352,0.262407965259241,0.198959721147251,0.292361809045226,0.270810824478058,0.342068896311401,0.194300650547518,0.258147189709368,0.284091766518163,0.306231155778894,0.292120166545882,0.332462311557789,0.298406955500178,0.186331658291457,0.276697321822833,0.264864052867413,0.201507537688442,0.184175481854163,0.275477386934673,0.299771340399937,0.125279529675969,0.277860141001048,0.224478002030708,0.294818317669875,0.363115577889447,0.274874371859296,0.183672956664929,0.18643216080402,0.298047689734526,0.254196402932453,0.225483052409175,0.221373470991068,0.218950224949137,0.305025125628141,0.324279504612527,0.279854236303721,0.249001231265314,0.307796678405661,0.217755107787582,0.26572864321608,0.288399206101239,0.159195979899497,0.31595346472664,0.288844221105528,0.286532663316583,0.168806694451532,0.217945174570669,0.187336683417085,0.216850516986711,0.246802523504458,0.294027488220656,0.167399553205732,0.179095477386935,0.259798994974874,0.335979899497487,0.232819920171988,0.216671277194519,0.215041335384968,0.140603015075377,0.229547738693467,0.129849246231156,0.0322613065326633,0.173768844221106,0.16086639742166,0.342772431576328,0.142185813774831,0.271658291457286,0.149501243797035,0.162968918868499,0.311557788944724,0.160920696360165,0.231412849642133,0.213422447867566,0.184248883835282,0.277645167051637,0.0785477414809613,0.202814070351759,0.304120603015075,0.322771929044826,0.488241206030151,0.263718592964824,0.290251256281407,0.235870634162347,0.331658291457286,0.109363221829125,0.199195979899497,0.19754265188778,0.310452261306533,0.193165829145729,0.267115725429028,0.321507537688442,0.218347194722056,0.291356783919598,0.248297696000387,0.18584782484069,0.169300736252844,0.307885614395782,0.282713567839196,0.120555792897172,0.10474467441279,0.185527638190955,0.299597989949749,0.184221105527638,0.264522613065327,0.247393150659766,0.156582914572864,0.229503253923045,0.303289193514438,0.193165829145729,0.229045226130653,0.152462311557789,0.236320237985233,0.29050981189602,0.269547738693467,0.294343795594708,0.348442211055276,0.101306532663317,0.331515867337493,0.30221396190458,0.305527638190955,0.313324455487232,0.232721796743844,0.190150753768844,0.187437185929648,0.246287595243452,0.283187175717292,0.273323450424227,0.285929648241206,0.25608040201005,0.264020100502513,0.228542713567839,0.21473980511801,0.348844221105528,0.278951732543644,0.0531738459077273,0.210608306807857,0.298751224999454,0.135678391959799,0.283574964284595,0.288399206101239,0.196381909547739,0.243774969297283,0.270911329515905,0.214773869346734,0.255835573838893,0.144282232739014,0.306002965917052,0.131141777863324,0.258951230012142,0.235678391959799,0.271959798994975,0.25678391959799,0.299597989949749,0.354572864321608,0.356482412060302,0.355376884422111,0.275577889447236,0.27608040201005,0.303015075376884,0.232361809045226,0.335075376884422,0.206262252935078,0.234339272470227,0.172086246113477,0.214438274851053,0.298454212490604,0.26457951213156,0.17356783919598,0.179524553480531,0.173165829145729,0.194170854271357,0.209145728643216,0.303517587939698,0.313969849246231,0.338190954773869,0.297185929648241,0.23702065907452,0.320100502512563,0.31748743718593,0.192060301507538,0.327620015372867,0.32643216080402,0.160603015075377,0.171356783919598,0.225226130653266,0.232731111046456,0.257544159482287,0.17714012920489,0.078894472361809,0.105781552333701,0.366834170854271,0.300201005025126,0.164422110552764,0.182010050251256,0.220055780365451,0.104474986841693,0.0390954773869347,0.266720371840601,0.220201005025126,0.172726587921976,0.302412060301508,0.198391959798995,0.26017036533956,0.297761138620223,0.260843346182519,0.182613065326633,0.215577889447236,0.134995226945327,0.19105527638191,0.233165829145729,0.287638190954774,0.248102546161472,0.217788944723618,0.197587939698492,0.236116000070418
