"","location","scale","skewness","shape","shape2"
"1",1.02119459838637,30.3656042542293,0.508615642962521,4.00000007266165,4.00000154139273
"2",1.02119459838637,27.994904461569,0.508615388652177,4.00000007266165,4.00000154139273
"3",1.02119459838637,26.1156963087141,0.508615956447991,4.00000007266165,4.00000154139273
"4",1.02119459838637,24.3550770773072,0.508615719417767,4.00000007266165,4.00000154139273
"5",1.02119459838637,22.8370714769489,0.508615881681481,4.00000007266165,4.00000154139273
"6",1.02119459838637,22.2123922785306,0.508613826642193,4.00000007266165,4.00000154139274
"7",1.02119459838637,23.8590385530429,0.508606312270766,4.00000007266165,4.00000154139275
"8",1.02119459838637,22.7718973863163,0.508606373118741,4.00000007266165,4.00000154139275
"9",1.02119459838637,21.6401849980754,0.508606909597762,4.00000007266165,4.00000154139275
"10",1.02119459838637,24.7441805466311,0.508596711438353,4.00000007266165,4.00000154139276
"11",1.02119459838637,29.9620295077729,0.508613934914719,4.00000007266165,4.00000154139276
"12",1.02119459838637,28.1415954263427,0.508615394818411,4.00000007266165,4.00000154139276
"13",1.02119459838637,31.4658834646104,0.508626311183303,4.00000007266165,4.00000154139276
"14",1.02119459838637,30.4000762215236,0.508621766902746,4.00000007266165,4.00000154139277
"15",1.02119459838637,27.957526391993,0.5086211001035,4.00000007266165,4.00000154139277
"16",1.02119459838637,27.0417775465261,0.508617725210284,4.00000007266165,4.00000154139277
"17",1.02119459838637,36.9930862192446,0.508639654161052,4.00000007266165,4.00000154139277
"18",1.02119459838637,41.1329209149768,0.50864846205186,4.00000007266165,4.00000154139277
"19",1.02119459838637,42.4553020784212,0.508635900908282,4.00000007266165,4.00000154139278
"20",1.02119459838637,37.924010924183,0.508633354777363,4.00000007266165,4.00000154139278
"21",1.02119459838637,34.6162007784854,0.508631831509622,4.00000007266165,4.00000154139278
"22",1.02119459838637,36.7918257632204,0.508638747475181,4.00000007266165,4.00000154139278
"23",1.02119459838637,35.4430272164922,0.508632033356367,4.00000007266165,4.00000154139279
"24",1.02119459838637,33.411883660773,0.50863219710251,4.00000007266165,4.00000154139279
"25",1.02119459838637,30.508185944815,0.508629944369759,4.00000007266165,4.00000154139279
"26",1.02119459838637,28.0074100582625,0.508628102664591,4.00000007266165,4.00000154139279
"27",1.02119459838637,27.1026182136795,0.508623803136239,4.00000007266165,4.00000154139279
"28",1.02119459838637,32.1728756404657,0.508636885889496,4.00000007266165,4.00000154139279
"29",1.02119459838637,32.9957938048938,0.508627368325035,4.00000007266165,4.0000015413928
"30",1.02119459838637,31.8241540710908,0.508629089996426,4.00000007266165,4.0000015413928
"31",1.02119459838637,30.9447788209502,0.508623758120713,4.00000007266165,4.00000154139281
"32",1.02119459838637,28.4455492664847,0.50862255457757,4.00000007266165,4.00000154139281
"33",1.02119459838637,31.2243995913197,0.508631561504393,4.00000007266165,4.00000154139281
"34",1.02119459838637,32.3811226732371,0.508636625189385,4.00000007266165,4.00000154139281
"35",1.02119459838637,30.8595414089821,0.508636401182374,4.00000007266165,4.0000015413928
"36",1.02119459838637,28.2910032925767,0.508633765598266,4.00000007266165,4.0000015413928
"37",1.02119459838637,26.1265566332005,0.508631475258778,4.00000007266165,4.0000015413928
"38",1.02119459838637,25.4736998808273,0.50862664226635,4.00000007266165,4.00000154139281
"39",1.02119459838637,25.1167775442569,0.508628493916839,4.00000007266165,4.0000015413928
"40",1.02119459838637,23.9652836600221,0.508625507164926,4.00000007266165,4.00000154139281
"41",1.02119459838637,22.7372980168889,0.508623462684662,4.00000007266165,4.00000154139281
