"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"251",47.068079747654,46.5902051256743,47.5508559182257,46.339200720126,47.8084234665991
"252",46.6237185564255,45.9556924888779,47.301455256166,45.6059441404848,47.6642063440828
"253",47.2817273074703,46.4533598212287,48.1248664419824,46.0207396056878,48.5772666048523
"254",47.4565287793818,46.4977836400292,48.4350424360758,45.998120271098,48.9611773375741
"255",47.705723761494,46.6294779437323,48.8068101974939,46.0696115112147,49.399940762556
"256",47.8606407529287,46.6791261973095,49.0720611092529,46.0655233127535,49.7257117373661
"257",47.8984448250543,46.6225280184745,49.2092795943982,45.9609147698242,49.9176534703152
"258",47.8127150899779,46.4524065873624,49.2128587563283,45.7480398993185,49.970572057437
"259",47.6856053432183,46.2478689740564,49.168037520275,45.5044085708713,49.9713550481078
"260",47.9348150023315,46.4126418833174,49.5069101018714,45.6265174011871,50.3598920141988
"261",48.0994997039498,46.4988003987071,49.7553023289305,45.6731188196125,50.6547818840171
"262",48.1733926060072,46.5002005404837,49.9067902546377,45.6381207093726,50.8495029834985
"263",48.4894182051571,46.7377371527807,50.3067504143111,45.8362158460196,51.2961996202572
"264",48.1564693153993,46.3523912682648,50.0307637529098,45.42489180073,51.0523073362109
"265",48.2134241887556,46.3450616651987,50.157108189812,45.3854995825277,51.2175539189122
"266",48.1922180516295,46.2646715145384,50.2000728570173,45.2756972485757,51.296612131332
"267",48.4186951757445,46.4237333081636,50.4993863151762,45.4011559790282,51.6367918826688
"268",48.2024000279807,46.1600086196816,50.33515889481,45.114099189023,51.5021115399509
"269",48.2137356802072,46.11612006597,50.406762427445,45.0429077223962,51.6077763577652
"270",48.5936874214604,46.425862838706,50.86273712173,45.317712265375,52.1064797663845
"271",49.185417046146,46.9382650624715,51.5401505953303,45.79055694908,52.8319682307755
"272",48.9353716036578,46.6482798376416,51.3345958805487,45.4811591355211,52.6519253137906
"273",49.0237023256955,46.6822373039486,51.4826094145902,45.4883557302848,52.8338154047264
"274",49.0734044256485,46.6804040086371,51.5890783952443,45.4612307521218,52.9725874570798
"275",48.9635289084812,46.5278966869591,51.526661076077,45.2879852893811,52.9373772724177
"276",48.7595047850083,46.2872261265487,51.3638320079762,45.0296350973658,52.7983249639599
"277",48.7852455363633,46.2657796540689,51.4419123559272,44.9851606108537,52.9063395512036
"278",48.7901028177595,46.2253858295497,51.4971176605263,44.9227397788545,52.990404073441
"279",49.1286233833254,46.5016442137108,51.9040063282103,45.1683535651705,53.4361216434018
"280",49.2435360823648,46.5666445259449,52.0743092095482,45.2090013711157,53.638120116594
"281",50.129260413076,47.3604429831516,53.0599502723394,45.9571738026386,54.6800976133504
"282",49.9205619168818,47.1204131975853,52.8871105532864,45.7022556344743,54.5282167696206
"283",49.7579982384708,46.9249495224979,52.7620895471103,45.4911156605134,54.4250971371258
"284",49.8467250163777,46.9672009503441,52.9027905555903,45.5108321189783,54.5957056632732
"285",49.6703713228273,46.7603960417521,52.7614390850035,45.2896079298759,54.4748762490403
"286",49.8560590540109,46.8950278062638,53.0040548150612,45.3994189019516,54.750185894784
"287",49.8713069094788,46.8697685787224,53.0650636493333,45.3546831919427,54.8377163684228
"288",49.7865843396952,46.7511743207397,53.0190741992546,45.2199722487317,54.8143631442212
"289",49.7219992945984,46.652147315547,52.9938567914138,45.1045494319467,54.8121474438446
"290",49.7706508970506,46.6598984188493,53.0887930462231,45.0926596225112,54.9339451576605
"291",49.798088442091,46.6482047256222,53.16066560487,45.0622287094061,55.0316680623631
"292",49.6982040003952,46.5177790477792,53.0960749077898,44.9174000252298,54.9878550289546
"293",49.6085776229051,46.3975596032505,53.0418193286913,44.7827580525471,54.9544306958517
"294",49.4805679148075,46.2420474480263,52.9458952682332,44.6143833529757,54.8775174544371
"295",49.229598880801,45.9723272485267,52.7176575782822,44.3362012715961,54.6630820064688
"296",49.2522546929478,45.958706052955,52.7818296177429,44.305319971301,54.7515421152656
"297",49.7411865620937,46.3802251889029,53.3457013312862,44.693967799504,55.358379719253
"298",49.7772495522401,46.379502162389,53.4239148214771,44.6757586673544,55.4612757991404
"299",49.8789935496577,46.4402635110415,53.5723488505889,44.7169411145655,55.6369450931967
"300",49.9106050711839,46.4360067883867,53.645191971905,44.6956798304125,55.7339883412328
"301",50.6285120382038,47.0701266229188,54.4559026096709,45.2888169504962,56.5977741040211
"302",50.2415029154468,46.6771186388302,54.0780727005498,44.8937813933377,56.2262419618198
"303",50.0599284339922,46.4756861981352,53.9205903089382,44.6833845922913,56.0834067893942
