"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"251",13.3330477272348,13.1153452248039,13.5543638882276,13.0015431110982,13.6730048254792
"252",13.0250964886946,12.7253500126982,13.3319035131068,12.5694763116602,13.4972320511416
"253",13.4106785605745,13.0336812933902,13.7985804168971,12.8384201929699,14.0084447114087
"254",13.5516561731101,13.1127252111441,14.0052797627541,12.8861537175165,14.2515283505082
"255",13.6773627762155,13.1830268082074,14.1902353104327,12.9286151050684,14.469473411647
"256",13.7537016017341,13.2101109015421,14.319660838537,12.9311029831747,14.6286289727701
"257",13.7982900018311,13.2101856657246,14.4125761584584,12.9090776284283,14.7487537417352
"258",13.8065906360871,13.1784405845363,14.4646814446441,12.8575705957732,14.8256580488972
"259",13.7274618110251,13.0659539443858,14.4224607384388,12.7287760082556,14.804503406371
"260",13.8438993618133,13.1416251305037,14.5837023683744,12.7844015469686,14.9912022737944
"261",13.888671451729,13.1506678484469,14.6680911507359,12.7760016745312,15.0982443183775
"262",13.9873160166324,13.2119546795897,14.8081804769873,12.8190562259304,15.2620447169419
"263",14.1197086650263,13.3059871751117,14.9831929162028,12.8943874357818,15.4614690909612
"264",13.9644837122254,13.1302540651932,14.8517160734878,12.709006632427,15.3439848596388
"265",14.0182506600991,13.1523429592929,14.9411669219378,12.7158253926742,15.4540775373168
"266",14.011984932875,13.1190030616961,14.9657501287092,12.6695598739846,15.4966489532337
"267",14.1625011307116,13.2330806746805,15.1571990837463,12.7660259111452,15.711736735729
"268",14.0542949215517,13.1061587670423,15.0710218953443,12.6304192505903,15.6386895654886
"269",14.0172271881793,13.0465974284803,15.0600690426853,12.5602876776483,15.643165434394
"270",14.2533178909085,13.2416318511366,15.3422986821564,12.7354780467278,15.9520569352708
"271",14.3231835414133,13.2823672280101,15.445559006107,12.7623670338734,16.0748853419197
"272",14.382956635296,13.3141385618917,15.53757613466,12.7808772408431,16.185856234635
"273",14.5127287302109,13.4109729668011,15.7049973717849,12.8620116270295,16.3752997046024
"274",14.5814691192232,13.4516331318382,15.8062028298719,12.8894156231343,16.4956463420456
"275",14.5639652404169,13.4131597936114,15.8135060483733,12.8412401204964,16.5178036960399
"276",14.2433547253727,13.0965165038966,15.490619492018,12.5272830835795,16.194505423025
"277",14.4000381842361,13.21942837355,15.686086708738,12.6341532863246,16.4127421132295
"278",14.4134925512695,13.2110256071095,15.7254079814744,12.6156350224084,16.4675632385124
"279",14.5861021278467,13.3486362658105,15.9382854583353,12.7366432900849,16.7041166529017
"280",14.6799443398657,13.4141713791103,16.0651567458838,12.7889091788749,16.8505978740959
"281",14.6482738563215,13.365295540567,16.0544094456058,12.7322613785798,16.8526171894946
"282",14.8083429708792,13.4915427445812,16.2536654031847,12.8425540725771,17.0750319838196
"283",14.8393706572513,13.500303832454,16.3112567121582,12.8410746566574,17.1486364958656
"284",14.8734640260207,13.5120900058217,16.3719995972509,12.8426128145801,17.2254614638995
"285",14.8235025408904,13.4478419034043,16.3398877796264,12.7720691280356,17.2044345655354
"286",14.9060131902381,13.5040257949173,16.4535548585209,12.8160531877749,17.3367905057929
"287",14.9162497977161,13.4949002131804,16.4873029450455,12.7981583106267,17.3848848113654
"288",14.9134488045941,13.4742416988202,16.5063801153814,12.7694766174485,17.4173900708931
"289",14.8271911867664,13.3785480035153,16.4326949704226,12.6698872081436,17.3518197026739
"290",14.8521020410113,13.3834846935865,16.4818759902134,12.6657777569152,17.4158223261243
"291",14.9509888796091,13.4551782617796,16.6130885915613,12.7249106910347,17.5664940922283
"292",14.9129408778944,13.403798751896,16.5919982643812,12.6677481594709,17.5560646476306
"293",14.8838230529657,13.3607468004245,16.5805244258467,12.6186230774195,17.5556546314793
"294",14.7826616663259,13.2533859717709,16.4883967317117,12.5089584073775,17.4696468582212
"295",14.6624282991073,13.1293797040595,16.3744829133086,12.3838254433662,17.3602902115863
"296",14.6524165094376,13.1044133311292,16.3832828025991,12.3522946305442,17.3808442874375
"297",14.8919805630653,13.3026001925946,16.6712583915866,12.5310965698196,17.6976598859543
"298",14.9200764363214,13.3117889803568,16.7226720010482,12.5318266509906,17.7634663377726
"299",15.0474407173705,13.4095650566102,16.8853703447425,12.6159775517979,17.9475170444095
"300",15.0414018681401,13.388510120897,16.8983529993949,12.5883696683174,17.9724440988019
"301",15.0839151864537,13.4108084854452,16.9657554650088,12.6016059299004,18.0551985689595
"302",15.1600917614967,13.4630841156595,17.0710054429264,12.643048056088,18.1782416073575
"303",15.1666824643297,13.4536443010123,17.0978399478346,12.6265874205687,18.2177693237279
