"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"251",215.237017643197,211.727753029153,218.804446281348,209.893281031165,220.716802064089
"252",212.378816441328,207.498458639685,217.373960118626,204.960515822348,220.065613574637
"253",216.269513527375,210.198632225258,222.515731839986,207.054192677731,225.894978877179
"254",217.183475497506,210.159208570292,224.442518365306,206.533221900736,228.382928398057
"255",218.244063155508,210.367551911612,226.415484088714,206.313709813097,230.864304392445
"256",218.908750674804,210.269257494914,227.903221293121,205.83467679488,232.813255123956
"257",219.370036022003,210.033620718947,229.121473693443,205.253162743593,234.457837633476
"258",219.408304092571,209.440380472026,229.850632415215,204.348323447943,235.578169140407
"259",218.585283271686,208.06708710844,229.635194719967,202.705545872947,235.709022450282
"260",220.07135010283,208.923574306846,231.813950612157,203.252737075817,238.281657766885
"261",220.331440569763,208.640445744641,232.677530621093,202.704850323143,239.490784883328
"262",221.362300878179,209.109048093236,234.333562784108,202.899562997975,241.505045777603
"263",223.112221306453,210.272602844766,236.735849667724,203.777581374907,244.281353034203
"264",221.33651224786,208.132886401377,235.377755534374,201.465200550334,243.167810223421
"265",221.557834579935,207.891722428124,236.122311607291,201.001925125341,244.215939887838
"266",221.655533720637,207.549584995013,236.720182457416,200.449446254844,245.105070365307
"267",222.665210474391,208.073506420822,238.280196303952,200.740282140278,246.984787641967
"268",221.795473239933,206.853900489109,237.816313027735,199.356181109167,246.760505122175
"269",221.60243938341,206.279269529302,238.063869688574,198.601354777918,247.26740255922
"270",223.624066763438,207.77398534771,240.683274915916,199.843414246617,250.234531992664
"271",224.79202152714,208.480323847586,242.379961857697,200.330172080731,252.240850279381
"272",224.894361887662,208.205816801978,242.920561902276,199.878736218978,253.040793461133
"273",225.804153927028,208.68615433543,244.326299907501,200.156168768319,254.738668532965
"274",226.398766179778,208.881209279438,245.38541070564,200.163503742786,256.072662444954
"275",226.212057474852,208.362645965271,245.590541000975,199.491135912967,256.512123773412
"276",224.921466738796,206.836939530594,244.587191798244,197.859825985543,255.684376289847
"277",225.084973650751,206.657061706812,245.156129410357,197.52072915748,256.495840104794
"278",225.126605861128,206.371560844815,245.586109147388,197.084253344359,257.158995741768
"279",226.555447466355,207.361852166323,247.525618817829,197.868639573165,259.401241588367
"280",227.198639156594,207.636089889762,248.604284842842,197.9716603658,260.740459211331
"281",227.002351538101,207.148169406583,248.759464065966,197.350901440361,261.10885345715
"282",228.519683197602,208.227616741091,250.789239323928,198.225558449148,263.443553986148
"283",228.757791282783,208.144262482464,251.412777121281,197.995032078701,264.300202500921
"284",229.086686478737,208.147716992354,252.132046798933,197.849526166713,265.255676566977
"285",228.552571503082,207.372025729575,251.896454002868,196.966248422165,265.204208127635
"286",229.450566159886,207.899799481907,253.235272195026,197.323385336711,266.80852966948
"287",229.570735154301,207.725879019569,253.712838708561,197.016369654514,267.504281657941
"288",229.516548766636,207.398285046489,253.993643900862,196.565948457285,267.990700175594
"289",229.438921135275,207.053675642701,254.244308237059,196.101774079338,268.443356919461
"290",229.194145092534,206.562460440735,254.305433971963,195.501146619451,268.693851944249
"291",230.094137543697,207.105920939085,255.633986184053,195.881533009932,270.282304403311
"292",229.588703687612,206.387485413721,255.398105923403,195.070234787673,270.215355604263
"293",229.32505191564,205.890725962223,255.426655039141,194.470876435839,270.425990770201
"294",228.503062461598,204.897226985103,254.828483150361,193.404848947416,269.970736713665
"295",227.339924844034,203.603226293153,253.843921675759,192.058114798252,269.103138299478
"296",227.045747157736,203.092140036255,253.824551226908,191.452473178889,269.256230783959
"297",229.040989994487,204.630082431743,256.363944510229,192.779225888188,272.123590371099
"298",229.555104807556,204.844960666071,257.245997030455,192.859864684976,273.232309009874
"299",230.527053208737,205.469639246464,258.640266542535,193.327169982425,274.884912792831
"300",230.460129043363,205.170158826833,258.867426834283,192.926038473371,275.296541093983
"301",230.964794030644,205.381755860806,259.734540967559,193.006797153364,276.387862336423
"302",231.680020567247,205.781933831232,260.837435681118,193.265649046377,277.729809694013
"303",231.761196408425,205.620650917136,261.224988448805,192.998244580742,278.30953736055
