"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"251",151.948352824222,149.177620904621,154.770546587255,147.73139478219,156.285682945287
"252",147.912574202469,144.112697811246,151.812643434489,142.14084159053,153.918672229521
"253",153.319636311415,148.509650627052,158.285409597365,146.024786453815,160.978909468218
"254",154.617114713616,149.029733581192,160.413976378339,146.15415553987,163.570115909854
"255",156.35708313757,150.053520660675,162.925450463595,146.820148017764,166.513504974337
"256",157.146094518939,150.219560404125,164.392006980451,146.67732910433,168.362044586931
"257",157.793538553954,150.294651175055,165.666579713323,146.470334148694,169.992107644826
"258",157.831357538205,149.82614240465,166.264291548493,145.754128884394,170.909308799828
"259",156.647752754327,148.233788911512,165.539305330913,143.964221749685,170.448727779369
"260",158.177482583806,149.235012050124,167.655804444514,144.707657161368,172.901120005347
"261",158.849125112553,149.443593218686,168.846612996646,144.692181512929,174.391209567664
"262",160.350740735344,150.447426234486,170.905948329741,145.454971405509,176.771957712542
"263",162.526412514669,152.092300960301,173.676343891879,146.84277419691,179.885152057037
"264",160.32471222036,149.656624862789,171.753260987329,144.299706779321,178.129352597028
"265",160.67051436156,149.617385877205,172.54020335842,144.07742576071,179.174593444519
"266",160.926306434075,149.505704649523,173.219317371355,143.791842967115,180.102539672132
"267",162.477843310798,150.605546694964,175.286037906669,144.67603827718,182.47008890547
"268",161.09650002656,148.997013612422,174.178540170712,142.964255297997,181.5284685442
"269",160.874346514554,148.473546147798,174.310885931977,142.300723883587,181.872267829482
"270",163.835766798729,150.891917428111,177.889968793827,144.459102795899,185.811471641573
"271",165.301960296374,151.933167921265,179.847089688699,145.299550953436,188.057966446026
"272",165.107041526692,151.453143821124,179.991873882084,144.688399730317,188.407192369998
"273",166.787593795501,152.698202212588,182.177006939245,145.728113632142,190.890424302846
"274",167.668500237651,153.213582959141,183.487164969182,146.073111966095,192.456541751972
"275",167.487612423177,152.764024992786,183.630277590167,145.501241781576,192.796294875118
"276",165.675103469595,150.835739130938,181.974378670519,143.526113051302,191.2421323627
"277",165.892774075863,150.764175693653,182.539468437819,143.322332585996,192.017615078045
"278",165.988246605192,150.586471126863,182.965294324844,143.020486549972,192.644415326046
"279",168.339255148629,152.456323254599,185.876874235457,144.664331194968,195.888679606883
"280",169.210582202832,152.98603226627,187.155786088938,145.036832017186,197.413448233817
"281",168.874527467572,152.428014757357,187.095568178808,144.380405952064,197.524074262986
"282",170.922436712336,154.023748000893,189.675162115344,145.765324573295,200.421324188061
"283",171.328796752627,154.140932837585,190.433235717032,145.751635284568,201.394355126051
"284",171.666125652115,154.199076678793,191.111771426454,145.683955295,202.282115671108
"285",170.719671992697,153.108875186995,190.356087259464,144.534042909913,201.649423336618
"286",172.007290872231,154.025609781473,192.088238801202,145.280613638523,203.650765041641
"287",172.251087642199,154.009173189771,192.653700941309,145.148034691128,204.415011591845
"288",172.142231354284,153.680745958759,192.821473052872,144.723338707745,204.755833303935
"289",172.344852763267,153.633631428074,193.334935833357,144.565435226024,205.462310043565
"290",171.607309177966,152.752354372191,192.789621373346,143.624816670603,205.04164423647
"291",173.018643946435,153.786101312853,194.656414965384,144.486159055661,207.185597213717
"292",172.116110725686,152.76553014171,193.917800330066,143.418819935159,206.555566310823
"293",172.113593882223,152.547827577973,194.188863056166,143.10746915185,206.998903513708
"294",170.842039212975,151.209714898467,193.023327780532,141.747439043086,205.908498661311
"295",169.186057193398,149.537617936752,191.416195761221,140.077654818872,204.343240794972
"296",168.718886527382,148.921413683066,191.148216814682,139.39973104339,204.20457383938
"297",171.450591502473,151.128511058039,194.505359185726,141.364695379238,207.939508854662
"298",172.251574025524,151.631972030487,195.675122844838,141.735420587351,209.337966693969
"299",173.224686400187,152.287250273105,197.040736664629,142.248401656162,210.946426315387
"300",173.356314034545,152.203776685792,197.448527691159,142.072034530287,211.529395739294
"301",174.116084436669,152.673025529858,198.570839572628,142.412396843103,212.877611300631
"302",174.001111368815,152.376707182457,198.69432354467,142.039549204377,213.154624378727
"303",174.95147281115,153.014517212474,200.03342425535,142.53823461913,214.7354912917
