"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"251",83.1922309595478,82.1510580155222,84.246599608237,81.6051795162909,84.8101472608747
"252",81.0982683849496,79.666618709727,82.5556455333066,78.9190082821217,83.3377063169109
"253",83.8931426591419,82.0829244957201,85.7432825214957,81.1405184102702,86.7391473843025
"254",84.6405075233875,82.5351679041204,86.7995509761235,81.4419504490407,87.9646849604767
"255",85.4585746708059,83.0854976911105,87.8994311608617,81.856059231278,89.2196381471427
"256",85.9174775279307,83.3074353495446,88.6092929615415,81.9580133485451,90.0682269269953
"257",86.2498589103962,83.4232616816076,89.172228609989,81.964644733601,90.7591094458028
"258",86.2339476656047,83.216199014986,89.3611318230851,81.6616862977058,91.0622112661807
"259",85.6246258251893,82.4498475764111,88.9216507151098,80.817153046541,90.718074954726
"260",86.6702012734834,83.2862637801314,90.1916288214876,81.5487307149553,92.113313388562
"261",86.9425392128106,83.3857186956522,90.6510760237081,81.5621376484016,92.6778692014731
"262",87.6195290620325,83.8790745682769,91.5267832002986,81.9640753379561,93.6652044374029
"263",88.7153054529536,84.7769120152189,92.8366607667662,82.7633285092677,95.0953225706667
"264",87.4869342449403,83.4598869219741,91.7082918017147,81.4036841214324,94.0247821236304
"265",87.518138915679,83.3516815727733,91.8928628041744,81.2269952937895,94.2965403504187
"266",87.6953927043402,83.3869977422058,92.22639152142,81.1926266824583,94.7189691453839
"267",88.5543648053513,84.0733190959789,93.2742469359023,81.793727886079,95.8738002136458
"268",88.0491670718855,83.4679337530812,92.8818466381003,81.1400677040987,95.5465781754725
"269",87.8871223033096,83.1924219540714,92.8467531696723,80.8095805670263,95.5845360482995
"270",89.1989722884599,84.3138676581353,94.3671175135534,81.8370989912732,97.2231024240717
"271",90.1669111471095,85.1103332722439,95.5239105903268,82.5493644434921,98.4873950347136
"272",90.2639404251724,85.0862815038373,95.7566695485644,82.4667240936789,98.7983823854062
"273",91.0725306262158,85.7345903552444,96.7428175756794,83.036694236677,99.8860312408667
"274",91.3381545068451,85.8730179105285,97.1511037076693,83.1135900162793,100.376586633813
"275",91.2901049966964,85.7187160591809,97.2236129219909,82.9083886438138,100.51918034629
"276",90.3289866241117,84.7105478884207,96.3200690814357,81.8792023438642,99.6507732241042
"277",90.4355241583346,84.7067723120266,96.5517137126418,81.8225488241432,99.9551364180858
"278",90.5802461686259,84.7405038216488,96.8224240587153,81.8031131247165,100.299129000872
"279",91.7576361407212,85.7407871501679,98.1967167549674,82.7170549088744,101.786309962417
"280",92.1314250613547,85.9903074619206,98.711119129268,82.9068744275887,102.382336114355
"281",91.9975424902863,85.7674953161487,98.6801327595545,82.6421522544245,102.411996703521
"282",93.1431661038773,86.7381610914623,100.021135826321,83.5278202164061,103.865387237179
"283",93.3345590759246,86.8204362478272,100.337435451613,83.5581752075049,104.254788909211
"284",93.5568124875199,86.9325431728198,100.685851849801,83.6178956216824,104.677080160282
"285",93.115863451031,86.4301021959311,100.318798727965,83.0874428091966,104.35468625677
"286",93.876758547296,87.0443179017242,101.245503529562,83.6310996107039,105.377614743444
"287",93.910871213606,86.9852331113028,101.387918577096,83.5282300136961,105.58408493335
"288",93.9132548288635,86.898034393068,101.494809337766,83.3990845077869,105.752952620572
"289",93.8766179323733,86.7760210352914,101.558233360765,83.2372525720218,105.875904383022
"290",93.5310919870518,86.3700467622717,101.285868147888,82.803902642752,105.647981424654
"291",94.2754323074162,86.9712958835128,102.192994211037,83.3366620226854,106.650025583348
"292",93.7766681726097,86.4266491521958,101.751758049413,82.7719338069329,106.24450932931
"293",93.6921751359379,86.2654100863721,101.7583255318,82.5752779074487,106.305711638561
"294",93.0421442444703,85.5851514082484,101.148861258829,81.8827217474407,105.722433510576
"295",92.0068758549775,84.5530009045486,100.117856421792,80.8548074187761,104.697116656881
"296",91.9882641895817,84.4570144245072,100.191094917001,80.723116184808,104.82549669217
"297",93.5007740045824,85.7664531010878,101.93256714431,81.9345998627415,106.699669664603
"298",93.9252049534711,86.077091258542,102.488873596505,82.1915952800192,107.333895825917
"299",94.5254105592336,86.5488503453164,103.237110669202,82.6025106266462,108.16926959735
"300",94.3435502392919,86.3050548651837,103.130755036973,82.3308131421513,108.109043650352
"301",94.8796843103214,86.7186291130051,103.808773119503,82.6865459870877,108.870849391049
"302",95.5755226987859,87.2779956939609,104.661896352166,83.1812561199995,109.81657365174
"303",95.5936419050226,87.2187075526408,104.772756087338,83.0865163978455,109.983481903481
